"Extraction","Method","test","Bugs","X.","Name","RT","Area","Height","SampleName","Condition","Replicate","Vial","Sample.Set.Name","Channel.Description","Date.Acquired","Area.norm","screen","Ctrl","Area.corrected","Condition.ctrl","Ctrl.ctrl","Bugs.ctrl","Mean.ctrl","Median.ctrl","SD.ctrl","Var.ctrl","IsNA.ctrl","Count.ctrl","Mean.base.ctrl","Condition.smpl","Ctrl.smpl","Mean.smpl","Median.smpl","SD.smpl","Var.smpl","IsNA.smpl","Count.smpl","Mean.base.smpl","Ns","Percentleft","pvalue","Mean.diff","Bugslong","Drugs","ratio","DiffCtrlSample"
"Total","m",1,"Fn",1844,"monte_peak",3.793,46286,7974,"Fnm_str_m_1","Fnm",1,"2:G,7","160802_hitassay_dirindir_1","PDA Ch1 344nm@3.6nm","8/3/2016 2:18:35 PM CEST",0.0995956870415437,"Total 1","smpl",0.0995956870415437,"m","ctrl","BugFreeControl",0.104068616091094,0.103787195605231,0.00341897846032421,1.16894137121609e-05,0,6,0.104068616091094,"Fnm","smpl",0.10391390758102,0.0994696154791526,0.0147754895960187,0.000218315092802057,0,6,0.10391390758102,2,0.998513398987268,0.980941373251426,-0.00148660101273214,"Fusobacterium nucleatum nucleatum","monte",1.09651565373029,-0.0403856038237115
"Total","m",1,"Fn",1839,"monte_peak",3.792,43009,7278,"Fnm_str_m_2","Fnm",2,"2:G,8","160802_hitassay_dirindir_1","PDA Ch1 344nm@3.6nm","8/3/2016 2:24:07 PM CEST",0.0901608930349562,"Total 1","smpl",0.0901608930349562,"m","ctrl","BugFreeControl",0.104068616091094,0.103787195605231,0.00341897846032421,1.16894137121609e-05,0,6,0.104068616091094,"Fnm","smpl",0.10391390758102,0.0994696154791526,0.0147754895960187,0.000218315092802057,0,6,0.10391390758102,2,0.998513398987268,0.980941373251426,-0.00148660101273214,"Fusobacterium nucleatum nucleatum","monte",1.09651565373029,-0.131290786795165
"Total","m",1,"Fn",1892,"monte_peak",3.807,0,0,"Fn_str_m_1","Fn",1,"1:H,1","160802_hitassay_dirindir_1","PDA Ch1 344nm@3.6nm","8/3/2016 1:12:25 PM CEST",0,"Total 1","zero",0,"m","ctrl","BugFreeControl",0.104068616091094,0.103787195605231,0.00341897846032421,1.16894137121609e-05,0,6,0.104068616091094,"Fnm","smpl",0.10391390758102,0.0994696154791526,0.0147754895960187,0.000218315092802057,0,6,0.10391390758102,2,0.998513398987268,0.980941373251426,-0.00148660101273214,"Fusobacterium nucleatum nucleatum","monte",1.09651565373029,-1
"Total","m",1,"Fn",1850,"monte_peak",3.793,54908,9417,"Fnm_str_m_3","Fnm",3,"2:G,9","160802_hitassay_dirindir_1","PDA Ch1 344nm@3.6nm","8/3/2016 2:40:31 PM CEST",0.121739130434783,"Total 1","smpl",0.121739130434783,"m","ctrl","BugFreeControl",0.104068616091094,0.103787195605231,0.00341897846032421,1.16894137121609e-05,0,6,0.104068616091094,"Fnm","smpl",0.10391390758102,0.0994696154791526,0.0147754895960187,0.000218315092802057,0,6,0.10391390758102,2,0.998513398987268,0.980941373251426,-0.00148660101273214,"Fusobacterium nucleatum nucleatum","monte",1.09651565373029,0.172968685827438
"Total","m",2,"Bli",415,"monte_peak",3.807,0,0,"Bli_str_m_2","Bli",2,"1:B,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:46:20 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",412,"monte_peak",3.807,0,0,"Bli_str_m_1","Bli",1,"1:B,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:29:45 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",413,"monte_peak",3.807,0,0,"Bli_str_m_1","Bli",1,"1:B,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:35:16 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",414,"monte_peak",3.807,0,0,"Bli_str_m_2","Bli",2,"1:B,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:40:48 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",312,"monte_peak",3.784,31599,8948,"Blim_str_m_1","Blim",1,"2:A,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 9:59:01 PM CEST",0.110595836424981,"Total 2","smpl",0.110595836424981,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.504032356371844
"Total","m",2,"Bli",416,"monte_peak",3.807,0,0,"Bli_str_m_3","Bli",3,"1:B,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:51:51 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",417,"monte_peak",3.807,0,0,"Bli_str_m_3","Bli",3,"1:B,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 3:57:23 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-1
"Total","m",2,"Bli",302,"monte_peak",3.784,30562,8866,"Blim_str_m_1","Blim",1,"2:A,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 10:04:33 PM CEST",0.106939035442232,"Total 2","smpl",0.106939035442232,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.520431300719642
"Total","m",2,"Bli",343,"monte_peak",3.785,34999,10417,"Blim_str_m_3","Blim",3,"2:A,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 10:26:35 PM CEST",0.128768423608709,"Total 2","smpl",0.128768423608709,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.422537288062881
"Total","m",2,"Bli",328,"monte_peak",3.785,30870,8806,"Blim_str_m_2","Blim",2,"2:A,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 10:10:04 PM CEST",0.114284233440448,"Total 2","smpl",0.114284233440448,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.487491719439577
"Total","m",2,"Bli",365,"monte_peak",3.786,30623,8774,"Blim_str_m_2","Blim",2,"2:A,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 10:15:33 PM CEST",0.110749857145957,"Total 2","smpl",0.110749857145957,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.503341649591901
"Total","m",2,"Bli",320,"monte_peak",3.785,35339,10425,"Blim_str_m_3","Blim",3,"2:A,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 10:21:05 PM CEST",0.133578019103634,"Total 2","smpl",0.133578019103634,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Blim","smpl",0.117485900860994,0.112517045293202,0.0109597984140619,0.000120117181276874,0,6,0.117485900860994,3,0.53005701452426,3.17788566488043e-05,-0.46994298547574,"Bifidobacterium longum infantis","monte",1.18216474269118,-0.40096863031291
"Total","m",2,"Cb",424,"monte_peak",3.807,0,0,"Cb_str_m_1","Cb",1,"1:C,4","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 4:36:03 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cb",428,"monte_peak",3.807,0,0,"Cb_str_m_3","Cb",3,"1:C,6","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 4:58:08 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cb",429,"monte_peak",3.807,0,0,"Cb_str_m_3","Cb",3,"1:C,6","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 5:03:38 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cb",333,"monte_peak",3.785,51062,14534,"Cbm_str_m_1","Cbm",1,"2:B,4","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:05:09 PM CEST",0.213585979001966,"Total 2","smpl",0.213585979001966,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.0421724891110824
"Total","m",2,"Cb",364,"monte_peak",3.786,50966,14414,"Cbm_str_m_1","Cbm",1,"2:B,4","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:10:40 PM CEST",0.210521532958272,"Total 2","smpl",0.210521532958272,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.0559150144397575
"Total","m",2,"Cb",300,"monte_peak",3.784,43877,12302,"Cbm_str_m_2","Cbm",2,"2:B,5","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:16:12 PM CEST",0.178334241052195,"Total 2","smpl",0.178334241052195,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.200259104031749
"Total","m",2,"Cb",325,"monte_peak",3.785,43821,12220,"Cbm_str_m_2","Cbm",2,"2:B,5","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:21:44 PM CEST",0.180508642138044,"Total 2","smpl",0.180508642138044,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.190507990267333
"Total","m",2,"Cb",355,"monte_peak",3.785,48035,13491,"Cbm_str_m_3","Cbm",3,"2:B,6","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:27:16 PM CEST",0.207510735175953,"Total 2","smpl",0.207510735175953,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.0694169538418853
"Total","m",2,"Cb",363,"monte_peak",3.786,48397,13449,"Cbm_str_m_3","Cbm",3,"2:B,6","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/11/2016 11:32:45 PM CEST",0.211841074328435,"Total 2","smpl",0.211841074328435,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-0.0499975238254207
"Total","m",2,"Cb",427,"monte_peak",3.807,0,0,"Cb_str_m_2","Cb",2,"1:C,5","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 4:52:38 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cb",425,"monte_peak",3.807,0,0,"Cb_str_m_1","Cb",1,"1:C,4","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 4:41:34 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cb",426,"monte_peak",3.807,0,0,"Cb_str_m_2","Cb",2,"1:C,5","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 4:47:06 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Cbm","smpl",0.200383700775811,0.209016134067113,0.0163727728240747,0.000268067689948758,0,6,0.200383700775811,2,0.904064108238993,0.111808866436052,-0.0959358917610066,"Clostridium bolteae","monte",0.716470803933245,-1
"Total","m",2,"Cs",437,"monte_peak",3.807,0,0,"Cs_str_m_1","Cs",1,"1:C,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 5:47:49 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,-1
"Total","m",2,"Cs",438,"monte_peak",3.807,0,0,"Cs_str_m_2","Cs",2,"1:C,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 5:53:21 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,-1
"Total","m",2,"Cs",436,"monte_peak",3.807,0,0,"Cs_str_m_1","Cs",1,"1:C,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 5:42:18 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,-1
"Total","m",2,"Cs",350,"monte_peak",3.785,61847,16052,"Csm_str_m_2","Csm",2,"2:B,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:27:56 AM CEST",0.314022269498505,"Total 2","smpl",0.314022269498505,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.408234614289326
"Total","m",2,"Cs",378,"monte_peak",3.786,62242,16220,"Csm_str_m_2","Csm",2,"2:B,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:22:25 AM CEST",0.322083540321245,"Total 2","smpl",0.322083540321245,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.444385428134068
"Total","m",2,"Cs",370,"monte_peak",3.786,61232,15585,"Csm_str_m_3","Csm",3,"2:B,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:38:58 AM CEST",0.309396285142591,"Total 2","smpl",0.309396285142591,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.387489361713572
"Total","m",2,"Cs",401,"monte_peak",3.787,61364,15706,"Csm_str_m_3","Csm",3,"2:B,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:33:27 AM CEST",0.311519268160197,"Total 2","smpl",0.311519268160197,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.397009890864942
"Total","m",2,"Cs",385,"monte_peak",3.786,59736,15685,"Csm_str_m_1","Csm",1,"2:B,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:16:53 AM CEST",0.300658331823398,"Total 2","smpl",0.300658331823398,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.348303961449496
"Total","m",2,"Cs",390,"monte_peak",3.786,60236,15770,"Csm_str_m_1","Csm",1,"2:B,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 12:11:20 AM CEST",0.29820540112379,"Total 2","smpl",0.29820540112379,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,0.337303780082877
"Total","m",2,"Cs",439,"monte_peak",3.807,0,0,"Cs_str_m_2","Cs",2,"1:C,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 5:58:52 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Csm","smpl",0.309314182678288,0.310457776651394,0.00881385841235573,7.76841001130538e-05,0,6,0.309314182678288,2,1.39552193938957,0.000135224847601422,0.395521939389572,"Clostridium saccharolyticum","monte",0.64311045948302,-1
"Total","m",2,"Rg",460,"monte_peak",3.807,0,0,"Rg_str_m_1","Rg",1,"1:D,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 7:54:51 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-1
"Total","m",2,"Rg",407,"monte_peak",3.807,0,0,"Rg_str_m_3","Rg",3,"1:D,12","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 8:22:27 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-1
"Total","m",2,"Rg",461,"monte_peak",3.807,0,0,"Rg_str_m_1","Rg",1,"1:D,10","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 8:00:22 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-1
"Total","m",2,"Rg",462,"monte_peak",3.807,0,0,"Rg_str_m_2","Rg",2,"1:D,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 8:05:54 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-1
"Total","m",2,"Rg",463,"monte_peak",3.807,0,0,"Rg_str_m_2","Rg",2,"1:D,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 8:11:24 AM CEST",0,"Total 2","zero",0,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-1
"Total","m",2,"Rg",265,"monte_peak",3.782,43571,11947,"Rgm_str_m_2","Rgm",2,"2:C,11","160811_hitvalid2_p1_p4","PDA Ch1 344nm@3.6nm","8/12/2016 2:34:35 AM CEST",0.205603110637133,"Total 2","smpl",0.205603110637133,"m","ctrl","BugFreeControl",0.221647667405063,0.222990023332851,0.0244809720090651,0.000599317990508629,0,6,0.221647667405063,"Rgm","smpl",0.229869549708207,0.233703714088324,0.0213520279892145,0.000455909099252201,0,6,0.229869549708207,3,1.03709437775458,0.549391236242267,0.0370943777545785,"Ruminococcus gnavus","monte",0.639631289948309,-0.0779717066972294
