KEGG_PATHWAY	KEGG_CPD	KEGG_ORG	KEGG_FORMULA	KEGG_EXACT_MASS
path:map00970	cpd:C00188	lla	C4H9NO3	119.0582
path:map00970	cpd:C00188	stj	C4H9NO3	119.0582
path:map00970	cpd:C00234	ecq	C20H23N7O7	473.1659
path:map00970	cpd:C00234	ecr	C20H23N7O7	473.1659
path:map00970	cpd:C00234	csh	C20H23N7O7	473.1659
path:map00970	cpd:C00234	lpl	C20H23N7O7	473.1659
path:map00970	cpd:C00234	lla	C20H23N7O7	473.1659
path:map00970	cpd:C00234	stj	C20H23N7O7	473.1659
path:map00970	cpd:C00407	csh	C6H13NO2	131.0946
path:map00970	cpd:C00407	ecq	C6H13NO2	131.0946
path:map00970	cpd:C00407	ecr	C6H13NO2	131.0946
path:map00970	cpd:C00407	lpl	C6H13NO2	131.0946
path:map00970	cpd:C00407	lla	C6H13NO2	131.0946
path:map00970	cpd:C00407	stj	C6H13NO2	131.0946
path:map00970	cpd:C00886	stj	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C00886	csh	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C00886	ecq	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C00886	ecr	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C00886	lpl	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C00886	lla	C13H22NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C01005	ecq	C3H8NO6P	185.0089
path:map00970	cpd:C01005	ecr	C3H8NO6P	185.0089
path:map00970	cpd:C01005	lla	C3H8NO6P	185.0089
path:map00970	cpd:C01005	stj	C3H8NO6P	185.0089
path:map00970	cpd:C01005	csh	C3H8NO6P	185.0089
path:map00970	cpd:C01005	lpl	C3H8NO6P	185.0089
path:map00970	cpd:C01931	csh	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C01931	ecq	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C01931	ecr	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C01931	lpl	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C01931	lla	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C01931	stj	C16H29N2O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02047	csh	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02047	ecq	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02047	ecr	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02047	lpl	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02047	lla	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02047	stj	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	csh	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	ecq	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	ecr	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	lpl	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	lla	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02163	stj	C21H33N9O11PR(C5H8O6PR)n	
path:map00970	cpd:C02282	csh	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02282	lpl	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02282	lla	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02282	stj	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02282	ecq	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02282	ecr	C20H29N7O12PR(C5H8O6PR)n	
path:map00970	cpd:C02412	csh	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02412	ecq	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02412	ecr	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02412	lpl	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02412	lla	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02412	stj	C12H20NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02430	csh	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02430	ecq	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02430	ecr	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02430	lpl	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02430	lla	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02430	stj	C20H30N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C02553	csh	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02553	ecq	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02553	ecr	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02553	lpl	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02553	lla	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02553	stj	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02554	csh	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02554	ecq	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02554	ecr	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02554	lpl	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02554	lla	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02554	stj	C20H30N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C02702	csh	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02702	ecq	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02702	ecr	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02702	lpl	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02702	lla	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02702	stj	C15H24NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C02839	csh	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02839	ecq	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02839	ecr	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02839	lpl	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02839	lla	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02839	stj	C24H30N6O12PR(C5H8O6PR)n	
path:map00970	cpd:C02984	csh	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02984	ecq	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02984	ecr	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02984	lpl	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02984	lla	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02984	stj	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C02987	csh	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02987	ecq	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02987	ecr	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02987	lpl	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02987	lla	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02987	stj	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C02988	csh	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02988	ecq	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02988	ecr	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02988	lpl	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02988	lla	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02988	stj	C16H24N3O11PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	csh	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	ecq	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	ecr	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	lpl	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	lla	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C02992	stj	C14H24NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C03125	csh	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03125	ecq	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03125	ecr	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03125	lpl	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03125	lla	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03125	stj	C18H26N6O11PSR(C5H8O6PR)n	
path:map00970	cpd:C03127	csh	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03127	ecq	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03127	ecr	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03127	lpl	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03127	lla	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03127	stj	C21H32N6O11PR(C5H8O6PR)n	
path:map00970	cpd:C03294	csh	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03294	ecq	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03294	ecr	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03294	lpl	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03294	lla	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03294	stj	C21H30N6O12PSR(C5H8O6PR)n	
path:map00970	cpd:C03402	csh	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03402	ecq	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03402	ecr	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03402	lpl	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03402	lla	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03402	stj	C14H23N2O12PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	csh	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	ecq	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	ecr	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	lpl	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	lla	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03511	stj	C19H26NO11PR2(C5H8O6PR)n	
path:map00970	cpd:C03512	csh	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C03512	ecq	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C03512	ecr	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C03512	lpl	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C03512	lla	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C03512	stj	C26H31N7O11PR(C5H8O6PR)n	
path:map00970	cpd:C06112	lpl	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C06112	lla	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C06112	stj	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C06112	csh	C20H28N6O13PR(C5H8O6PR)n	
path:map00970	cpd:C06113	csh	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C06113	lpl	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C06113	lla	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C06113	stj	C14H22NO13PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	ecq	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	ecr	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	lpl	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	csh	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	lla	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06481	stj	C13H22NO12PR2(C5H8O6PR)n	
path:map00970	cpd:C06482	ecq	C13H22NO11PSeR2(C5H8O6PR)n	
path:map00970	cpd:C06482	ecr	C13H22NO11PSeR2(C5H8O6PR)n	
path:map00970	cpd:C06482	lpl	C13H22NO11PSeR2(C5H8O6PR)n	
path:map01040	cpd:C00154	ecq	C37H66N7O17P3S	1005.3449
path:map01040	cpd:C00154	ecr	C37H66N7O17P3S	1005.3449
path:map01040	cpd:C00219	ecq	C20H32O2	304.2402
path:map01040	cpd:C00219	ecr	C20H32O2	304.2402
path:map01040	cpd:C00249	ecq	C16H32O2	256.2402
path:map01040	cpd:C00249	ecr	C16H32O2	256.2402
path:map01040	cpd:C00412	ecq	C39H70N7O17P3S	1033.3762
path:map01040	cpd:C00412	ecr	C39H70N7O17P3S	1033.3762
path:map01040	cpd:C00510	ecq	C39H68N7O17P3S	1031.3605
path:map01040	cpd:C00510	ecr	C39H68N7O17P3S	1031.3605
path:map01040	cpd:C00712	ecq	C18H34O2	282.2559
path:map01040	cpd:C00712	ecr	C18H34O2	282.2559
path:map01040	cpd:C01530	ecq	C18H36O2	284.2715
path:map01040	cpd:C01530	ecr	C18H36O2	284.2715
path:map01040	cpd:C01595	ecq	C18H32O2	280.2402
path:map01040	cpd:C01595	ecr	C18H32O2	280.2402
path:map01040	cpd:C02041	ecq	C41H74N7O17P3S	1061.4075
path:map01040	cpd:C02041	ecr	C41H74N7O17P3S	1061.4075
path:map01040	cpd:C02050	ecq	C39H66N7O17P3S	1029.3449
path:map01040	cpd:C02050	ecr	C39H66N7O17P3S	1029.3449
path:map01040	cpd:C02249	ecq	C41H66N7O17P3S	1053.3449
path:map01040	cpd:C02249	ecr	C41H66N7O17P3S	1053.3449
path:map01040	cpd:C03035	ecq	C39H64N7O17P3S	1027.3292
path:map01040	cpd:C03035	ecr	C39H64N7O17P3S	1027.3292
path:map01040	cpd:C03242	ecq	C20H34O2	306.2559
path:map01040	cpd:C03242	ecr	C20H34O2	306.2559
path:map01040	cpd:C03595	ecq	C41H68N7O17P3S	1055.3605
path:map01040	cpd:C03595	ecr	C41H68N7O17P3S	1055.3605
path:map01040	cpd:C04088	ecq	C18H35OSR	
path:map01040	cpd:C04088	ecr	C18H35OSR	
path:map01040	cpd:C05764	ecq	C16H31OSR	
path:map01040	cpd:C05764	ecr	C16H31OSR	
path:map01040	cpd:C06425	ecq	C20H40O2	312.3028
path:map01040	cpd:C06425	ecr	C20H40O2	312.3028
path:map01040	cpd:C06426	ecq	C18H30O2	278.2246
path:map01040	cpd:C06426	ecr	C18H30O2	278.2246
path:map01040	cpd:C06427	ecq	C18H30O2	278.2246
path:map01040	cpd:C06427	ecr	C18H30O2	278.2246
path:map01040	cpd:C06428	ecq	C20H30O2	302.2246
path:map01040	cpd:C06428	ecr	C20H30O2	302.2246
path:map01040	cpd:C06429	ecq	C22H32O2	328.2402
path:map01040	cpd:C06429	ecr	C22H32O2	328.2402
path:map01040	cpd:C16162	ecq	C39H64N7O17P3S	1027.3292
path:map01040	cpd:C16162	ecr	C39H64N7O17P3S	1027.3292
path:map01040	cpd:C16165	ecq	C41H64N7O17P3S	1051.3292
path:map01040	cpd:C16165	ecr	C41H64N7O17P3S	1051.3292
path:map01040	cpd:C16169	ecq	C43H66N7O17P3S	1077.3449
path:map01040	cpd:C16169	ecr	C43H66N7O17P3S	1077.3449
path:map01040	cpd:C16173	ecq	C43H68N7O17P3S	1079.3605
path:map01040	cpd:C16173	ecr	C43H68N7O17P3S	1079.3605
path:map01053	cpd:C00196	ecq	C7H6O4	154.0266
path:map01053	cpd:C00196	ecr	C7H6O4	154.0266
path:map01053	cpd:C00251	ecq	C10H10O6	226.0477
path:map01053	cpd:C00251	ecr	C10H10O6	226.0477
path:map01053	cpd:C00805	ecq	C7H6O3	138.0317
path:map01053	cpd:C00885	ecq	C10H10O6	226.0477
path:map01053	cpd:C00885	ecr	C10H10O6	226.0477
path:map01053	cpd:C04171	ecq	C7H8O4	156.0423
path:map01053	cpd:C04171	ecr	C7H8O4	156.0423
path:map01053	cpd:C05821	ecq	C30H27N3O15	669.1442
path:map01053	cpd:C05821	ecr	C30H27N3O15	669.1442
path:map01100	cpd:C00001	ecq	H2O	18.0106
path:map01100	cpd:C00001	ecr	H2O	18.0106
path:map01100	cpd:C00001	stj	H2O	18.0106
path:map01100	cpd:C00001	csh	H2O	18.0106
path:map01100	cpd:C00001	lpl	H2O	18.0106
path:map01100	cpd:C00001	lla	H2O	18.0106
path:map01100	cpd:C00002	csh	C10H16N5O13P3	506.9957
path:map01100	cpd:C00002	lpl	C10H16N5O13P3	506.9957
path:map01100	cpd:C00002	lla	C10H16N5O13P3	506.9957
path:map01100	cpd:C00002	stj	C10H16N5O13P3	506.9957
path:map01100	cpd:C00002	ecq	C10H16N5O13P3	506.9957
path:map01100	cpd:C00002	ecr	C10H16N5O13P3	506.9957
path:map01100	cpd:C00003	csh	C21H28N7O14P2	664.1169
path:map01100	cpd:C00003	ecq	C21H28N7O14P2	664.1169
path:map01100	cpd:C00003	ecr	C21H28N7O14P2	664.1169
path:map01100	cpd:C00003	lpl	C21H28N7O14P2	664.1169
path:map01100	cpd:C00003	lla	C21H28N7O14P2	664.1169
path:map01100	cpd:C00003	stj	C21H28N7O14P2	664.1169
path:map01100	cpd:C00004	csh	C21H29N7O14P2	665.1248
path:map01100	cpd:C00004	ecq	C21H29N7O14P2	665.1248
path:map01100	cpd:C00004	ecr	C21H29N7O14P2	665.1248
path:map01100	cpd:C00004	lpl	C21H29N7O14P2	665.1248
path:map01100	cpd:C00004	lla	C21H29N7O14P2	665.1248
path:map01100	cpd:C00004	stj	C21H29N7O14P2	665.1248
path:map01100	cpd:C00005	csh	C21H30N7O17P3	745.0911
path:map01100	cpd:C00005	ecq	C21H30N7O17P3	745.0911
path:map01100	cpd:C00005	ecr	C21H30N7O17P3	745.0911
path:map01100	cpd:C00005	lpl	C21H30N7O17P3	745.0911
path:map01100	cpd:C00005	lla	C21H30N7O17P3	745.0911
path:map01100	cpd:C00005	stj	C21H30N7O17P3	745.0911
path:map01100	cpd:C00006	csh	C21H29N7O17P3	744.0833
path:map01100	cpd:C00006	ecq	C21H29N7O17P3	744.0833
path:map01100	cpd:C00006	ecr	C21H29N7O17P3	744.0833
path:map01100	cpd:C00006	lpl	C21H29N7O17P3	744.0833
path:map01100	cpd:C00006	lla	C21H29N7O17P3	744.0833
path:map01100	cpd:C00006	stj	C21H29N7O17P3	744.0833
path:map01100	cpd:C00007	csh	O2	31.9898
path:map01100	cpd:C00007	ecq	O2	31.9898
path:map01100	cpd:C00007	ecr	O2	31.9898
path:map01100	cpd:C00007	lpl	O2	31.9898
path:map01100	cpd:C00007	lla	O2	31.9898
path:map01100	cpd:C00007	stj	O2	31.9898
path:map01100	cpd:C00008	csh	C10H15N5O10P2	427.0294
path:map01100	cpd:C00008	ecq	C10H15N5O10P2	427.0294
path:map01100	cpd:C00008	ecr	C10H15N5O10P2	427.0294
path:map01100	cpd:C00008	lpl	C10H15N5O10P2	427.0294
path:map01100	cpd:C00008	lla	C10H15N5O10P2	427.0294
path:map01100	cpd:C00008	stj	C10H15N5O10P2	427.0294
path:map01100	cpd:C00010	ecq	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00010	ecr	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00010	csh	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00010	lla	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00010	lpl	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00010	stj	C21H36N7O16P3S	767.1152
path:map01100	cpd:C00011	ecr	CO2	43.9898
path:map01100	cpd:C00011	ecq	CO2	43.9898
path:map01100	cpd:C00011	csh	CO2	43.9898
path:map01100	cpd:C00011	lpl	CO2	43.9898
path:map01100	cpd:C00011	lla	CO2	43.9898
path:map01100	cpd:C00011	stj	CO2	43.9898
path:map01100	cpd:C00012	ecq	C2H4NO2R(C2H2NOR)n	
path:map01100	cpd:C00012	ecr	C2H4NO2R(C2H2NOR)n	
path:map01100	cpd:C00012	lpl	C2H4NO2R(C2H2NOR)n	
path:map01100	cpd:C00014	csh	NH3	17.0265
path:map01100	cpd:C00014	ecq	NH3	17.0265
path:map01100	cpd:C00014	ecr	NH3	17.0265
path:map01100	cpd:C00014	lpl	NH3	17.0265
path:map01100	cpd:C00014	stj	NH3	17.0265
path:map01100	cpd:C00014	lla	NH3	17.0265
path:map01100	cpd:C00015	csh	C9H14N2O12P2	404.0022
path:map01100	cpd:C00015	ecq	C9H14N2O12P2	404.0022
path:map01100	cpd:C00015	ecr	C9H14N2O12P2	404.0022
path:map01100	cpd:C00015	lpl	C9H14N2O12P2	404.0022
path:map01100	cpd:C00015	lla	C9H14N2O12P2	404.0022
path:map01100	cpd:C00015	stj	C9H14N2O12P2	404.0022
path:map01100	cpd:C00016	ecq	C27H33N9O15P2	785.1571
path:map01100	cpd:C00016	ecr	C27H33N9O15P2	785.1571
path:map01100	cpd:C00016	csh	C27H33N9O15P2	785.1571
path:map01100	cpd:C00016	lla	C27H33N9O15P2	785.1571
path:map01100	cpd:C00016	lpl	C27H33N9O15P2	785.1571
path:map01100	cpd:C00016	stj	C27H33N9O15P2	785.1571
path:map01100	cpd:C00018	ecq	C8H10NO6P	247.0246
path:map01100	cpd:C00018	ecr	C8H10NO6P	247.0246
path:map01100	cpd:C00018	csh	C8H10NO6P	247.0246
path:map01100	cpd:C00018	lpl	C8H10NO6P	247.0246
path:map01100	cpd:C00018	lla	C8H10NO6P	247.0246
path:map01100	cpd:C00018	stj	C8H10NO6P	247.0246
path:map01100	cpd:C00019	ecq	C15H22N6O5S	398.1372
path:map01100	cpd:C00019	ecr	C15H22N6O5S	398.1372
path:map01100	cpd:C00019	csh	C15H22N6O5S	398.1372
path:map01100	cpd:C00019	lpl	C15H22N6O5S	398.1372
path:map01100	cpd:C00019	lla	C15H22N6O5S	398.1372
path:map01100	cpd:C00019	stj	C15H22N6O5S	398.1372
path:map01100	cpd:C00020	csh	C10H14N5O7P	347.0631
path:map01100	cpd:C00020	ecq	C10H14N5O7P	347.0631
path:map01100	cpd:C00020	ecr	C10H14N5O7P	347.0631
path:map01100	cpd:C00020	lpl	C10H14N5O7P	347.0631
path:map01100	cpd:C00020	lla	C10H14N5O7P	347.0631
path:map01100	cpd:C00020	stj	C10H14N5O7P	347.0631
path:map01100	cpd:C00021	csh	C14H20N6O5S	384.1216
path:map01100	cpd:C00021	ecq	C14H20N6O5S	384.1216
path:map01100	cpd:C00021	ecr	C14H20N6O5S	384.1216
path:map01100	cpd:C00021	lpl	C14H20N6O5S	384.1216
path:map01100	cpd:C00021	lla	C14H20N6O5S	384.1216
path:map01100	cpd:C00021	stj	C14H20N6O5S	384.1216
path:map01100	cpd:C00022	csh	C3H4O3	88.016
path:map01100	cpd:C00022	ecq	C3H4O3	88.016
path:map01100	cpd:C00022	ecr	C3H4O3	88.016
path:map01100	cpd:C00022	lpl	C3H4O3	88.016
path:map01100	cpd:C00022	lla	C3H4O3	88.016
path:map01100	cpd:C00022	stj	C3H4O3	88.016
path:map01100	cpd:C00024	ecq	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00024	ecr	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00024	lpl	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00024	lla	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00024	csh	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00024	stj	C23H38N7O17P3S	809.1258
path:map01100	cpd:C00025	ecq	C5H9NO4	147.0532
path:map01100	cpd:C00025	ecr	C5H9NO4	147.0532
path:map01100	cpd:C00025	csh	C5H9NO4	147.0532
path:map01100	cpd:C00025	lla	C5H9NO4	147.0532
path:map01100	cpd:C00025	lpl	C5H9NO4	147.0532
path:map01100	cpd:C00025	stj	C5H9NO4	147.0532
path:map01100	cpd:C00026	csh	C5H6O5	146.0215
path:map01100	cpd:C00026	ecq	C5H6O5	146.0215
path:map01100	cpd:C00026	ecr	C5H6O5	146.0215
path:map01100	cpd:C00026	lpl	C5H6O5	146.0215
path:map01100	cpd:C00026	lla	C5H6O5	146.0215
path:map01100	cpd:C00026	stj	C5H6O5	146.0215
path:map01100	cpd:C00029	stj	C15H24N2O17P2	566.055
path:map01100	cpd:C00029	lpl	C15H24N2O17P2	566.055
path:map01100	cpd:C00029	lla	C15H24N2O17P2	566.055
path:map01100	cpd:C00029	ecq	C15H24N2O17P2	566.055
path:map01100	cpd:C00029	csh	C15H24N2O17P2	566.055
path:map01100	cpd:C00029	ecr	C15H24N2O17P2	566.055
path:map01100	cpd:C00031	ecq	C6H12O6	180.0634
path:map01100	cpd:C00031	ecr	C6H12O6	180.0634
path:map01100	cpd:C00031	lla	C6H12O6	180.0634
path:map01100	cpd:C00031	csh	C6H12O6	180.0634
path:map01100	cpd:C00031	lpl	C6H12O6	180.0634
path:map01100	cpd:C00031	stj	C6H12O6	180.0634
path:map01100	cpd:C00032	ecq	C34H32FeN4O4	616.1773
path:map01100	cpd:C00032	ecr	C34H32FeN4O4	616.1773
path:map01100	cpd:C00032	lpl	C34H32FeN4O4	616.1773
path:map01100	cpd:C00032	lla	C34H32FeN4O4	616.1773
path:map01100	cpd:C00032	stj	C34H32FeN4O4	616.1773
path:map01100	cpd:C00033	ecq	C2H4O2	60.0211
path:map01100	cpd:C00033	ecr	C2H4O2	60.0211
path:map01100	cpd:C00033	csh	C2H4O2	60.0211
path:map01100	cpd:C00033	lpl	C2H4O2	60.0211
path:map01100	cpd:C00033	lla	C2H4O2	60.0211
path:map01100	cpd:C00033	stj	C2H4O2	60.0211
path:map01100	cpd:C00035	csh	C10H15N5O11P2	443.0243
path:map01100	cpd:C00035	ecq	C10H15N5O11P2	443.0243
path:map01100	cpd:C00035	ecr	C10H15N5O11P2	443.0243
path:map01100	cpd:C00035	lpl	C10H15N5O11P2	443.0243
path:map01100	cpd:C00035	lla	C10H15N5O11P2	443.0243
path:map01100	cpd:C00035	stj	C10H15N5O11P2	443.0243
path:map01100	cpd:C00036	ecq	C4H4O5	132.0059
path:map01100	cpd:C00036	ecr	C4H4O5	132.0059
path:map01100	cpd:C00036	csh	C4H4O5	132.0059
path:map01100	cpd:C00036	lpl	C4H4O5	132.0059
path:map01100	cpd:C00036	lla	C4H4O5	132.0059
path:map01100	cpd:C00036	stj	C4H4O5	132.0059
path:map01100	cpd:C00037	ecq	C2H5NO2	75.032
path:map01100	cpd:C00037	ecr	C2H5NO2	75.032
path:map01100	cpd:C00037	csh	C2H5NO2	75.032
path:map01100	cpd:C00037	lpl	C2H5NO2	75.032
path:map01100	cpd:C00037	lla	C2H5NO2	75.032
path:map01100	cpd:C00037	stj	C2H5NO2	75.032
path:map01100	cpd:C00039	csh	C10H17O8PR2(C5H8O5PR)n	
path:map01100	cpd:C00039	ecq	C10H17O8PR2(C5H8O5PR)n	
path:map01100	cpd:C00039	ecr	C10H17O8PR2(C5H8O5PR)n	
path:map01100	cpd:C00039	lpl	C10H17O8PR2(C5H8O5PR)n	
