cond.org	org	media	growth	mono_growth	max	max_mono	max_pvalue	max_diff	max_fold	mu	mu_mono	mu_pvalue	mu_diff	mu_fold	lag	lag_mono	lag_pvalue	lag_diff	lag_fold	max_pvalue_adj	mu_pvalue_adj	lag_pvalue_adj	max_log_fold	mu_log_fold	lag_log_fold	max_interaction_type	max_interaction_type_adj	mu_interaction_type	mu_interaction_type_adj	lag_interaction_type	lag_interaction_type_adj	max_tech.pval
donepzil|H2O	Mix Depletion	GMM	growth	growth	0.879	0.905	0.295167235300865	-0.0260000000000001	0.963889661591792	0.155728808628466	0.194427913290248	0.295462914991959	-0.0386991046617821	0.813929403006282	7477.5	7477.5	1	0	1	0.761470939517429	0.889953851270856	1	-0.05306008721334	-0.297024428589501	0	none	none	none	none	none	none	0.933262086826518
donepzil|H2O	Mix NoDepletion	GMM	growth	growth	0.5665	0.43675	0.321043414520342	0.115	1.3034444299961	0.194050711526405	0.182146671774628	0.15014648813124	0.000388693574831983	1.00146217406689	2531.5	6856	0.00152588453934614	-4324	0.376688273493265	0.761470939517429	0.889953851270856	0.406651295706548	0.382329077481839	0.00210793056979572	-1.40855697276861	none	none	none	none	none	none	0.858427147182714
donepzil|H2O	R. gnavus	GMM	growth;no growth	growth;no growth	0.983222222222222	1.02133333333333	0.715417269456304	-0.0381111111111109	0.963982773581101	0.0884014031994362	0.0996390218176207	0.37109266855447	-0.0112376186181845	0.891577386995801	23876	19973	0.39477050080555	3903	1.23869724157009	0.891145306612959	0.889953851270856	0.795827572208633	-0.0529207292320983	-0.165568068781768	0.308823611642962	none	none	none	none	none	none	0.934484438370034
donepzil|H2O	R. torques	GMM	no growth;growth	no growth;growth	0.747666666666666	1.02216666666667	0.0841570466809407	-0.2745	0.686509316167132	0.0559006707581307	0.0773935412146678	0.471370850353344	-0.0214928704565372	0.816742968238579	62062.5	43058.5	0.177222427793366	19004	1.49439555021461	0.699850236288699	0.889953851270856	0.795827572208633	-0.542648796515095	-0.292045966076184	0.579562064327187	none	none	none	none	none	none	0.508783873371327
donepzil|H2O	S. salivarius	GMM	growth	growth	0.75	0.799666666666666	0.552767238607948	-0.0496666666666665	0.96010448665042	0.129648682025479	0.13651688721723	0.677718952484256	-0.0068682051917503	0.930750133549508	29520	29701.5	0.93097847186276	-181.5	0.912030668602747	0.854278610928991	0.911713987229459	0.975945164780794	-0.0587366742935933	-0.103534176804183	-0.132845756575008	none	none	none	none	none	none	0.881434937970005
duloxetin|DMSO	B. animalis subsp. lactis BI-07	GMM	growth	growth	0.314666666666667	0.284916666666667	0.101028618090903	0.0376666666666665	1.14148890868687	0.0533665479408486	0.0659571937042879	0.54985369614085	-0.01097591765149	0.784605710557468	30499.1648124281	26947.8615298879	0.561156252539244	3537.58943329045	1.13406073276422	0.699850236288699	0.889953851270856	0.829124125942815	0.190916841638671	-0.349960259137204	0.181497903517863	none	none	none	none	none	none	0.951170693640141
duloxetin|DMSO	B. fragilis	GMM	growth;no growth	growth;no growth	0.594	0.641	0.111714839999946	-0.0469999999999999	0.925564332737489	0.055354176087403	0.0535055658003459	0.389362190315463	0.00184861028705705	1.0428774710422	22174.9215422337	16112.9090778367	0.0426982974550832	6062.01246439695	1.39721679935682	0.699850236288699	0.889953851270856	0.795827572208633	-0.111594824623247	0.0605696637982799	0.482555894111571	none	none	none	none	none	none	0.809159800561546
duloxetin|DMSO	B. longum subsp. infantis	GMM	growth	growth	0.834333333333334	0.936083333333333	0.271989303187358	-0.129833333333333	0.881957841182361	0.0656831576313762	0.0989370096017891	0.474690644502884	-0.0335846335165769	0.596356049278005	33576.2748113905	30581.389907233	0.131013731213855	2575.97648741065	1.08705646049068	0.761470939517429	0.889953851270856	0.795827572208633	-0.181218400295961	-0.745754158233706	0.120426874270034	none	none	none	none	none	none	0.491833715541835
duloxetin|DMSO	B. longum subsp. longum	GMM	growth;no growth	growth;no growth	0.781666666666667	0.4345	0.480645105315277	0.347166666666667	1.92444839091594	0.0779858642805405	0.0906928764737958	0.282432644047419	-0.0127070121932553	0.867181063845219	62701.1558525304	39171.3963536345	0.468424690551425	23529.759498896	1.46799596607344	0.847974362651172	0.889953851270856	0.795827572208633	0.944444982051325	-0.205594841187817	0.553848003784777	none	none	none	none	none	none	0.605639425873545
duloxetin|DMSO	B. thetaiotaomicron	GMM	growth	growth	0.654	0.719583333333333	0.321453650826432	-0.0525	0.918597551933015	0.046618238705543	0.0477353590296008	0.413935022335015	-0.00345184524161118	0.915502087845136	40085.7049401524	40132.017957946	0.982202431447466	10.4369822064509	1.0271153586713	0.761470939517429	0.889953851270856	1	-0.122495156112748	-0.127364918727788	0.0385982245350319	none	none	none	none	none	none	0.839459769751388
duloxetin|DMSO	B. uniformis	GMM	growth	growth	0.647166666666667	0.666083333333333	0.650435672557859	-0.00833333333333303	0.98477297089157	0.0402072409785784	0.04969845949764	0.411754176823645	-0.00676245202018087	0.829214652558766	26711.4604039372	24342.8316373858	0.64360604135894	2108.12876655145	1.14277804828555	0.867138534578927	0.889953851270856	0.843255023342643	-0.022136930237852	-0.270182485209092	0.192545228809268	none	none	none	none	none	none	0.987191121646171
duloxetin|DMSO	B. uniformis HM715	GMM	growth	growth	0.597	0.552	0.112006644306025	0.0685	1.13962222222222	0.0746457955782542	0.0763237956863528	0.844869982348945	-0.000308847114591521	1.03497508397791	16924	14525	0.104146903756442	2322	1.15889315312841	0.699850236288699	0.952660395559356	0.795827572208633	0.188555659081542	0.0495960366577484	0.212747559823632	none	none	none	none	none	none	0.778959433454438
duloxetin|DMSO	B. uniformis HM716	GMM	growth	growth	0.6605	0.6495	0.169501318922862	0.0225	1.04026759067226	0.0757043929205154	0.079764631534252	0.0800844871055327	0.000649169100218269	1.03060625344975	16767.5	12986.75	0.160127738785145	4935.5	1.50866110240274	0.736804412090951	0.889953851270856	0.795827572208633	0.0569546842116293	0.0434932515270855	0.593268762926438	none	none	none	none	none	none	0.995990453855864
duloxetin|DMSO	B. vulgatus	GMM	growth	growth	0.56525	0.593208333333333	0.610527632007873	-0.00641666666666654	1.00263327677036	0.144928753745132	0.140135697644892	0.0191334707287583	-0.0029674239445541	0.984050234342778	17216.7248667545	15256.215618166	0.223315745396782	2021.44734348775	1.11888166955331	0.854278610928991	0.825347829504112	0.795827572208633	0.00379402217213184	-0.0231961299454489	0.162057468150305	none	none	none	none	none	none	0.644260444064399
duloxetin|DMSO	C. bolteae	GMM	no growth;growth	no growth;growth	0.533166666666667	0.503333333333334	0.454333355985836	0.029833333333333	1.05551523995799	0.12345053907159	0.129761594169324	0.920599005700873	-0.00631105509773425	0.8399208342729	18657.2694027297	12611.2614076697	0.423420189849539	6046.00799505999	1.74906981974759	0.847444486696986	0.975175522852541	0.795827572208633	0.0779474090527577	-0.251674740072374	0.806587880221904	none	none	none	none	none	none	0.911320721211495
duloxetin|DMSO	C. comes	GMM	no growth;growth	no growth;growth	0.733666666666666	0.694833333333334	0.381219574705568	0.038833333333333	1.05472769712292	0.134073597513502	0.127779597282181	0.898457959240881	0.00629400023132103	1.19054582256528	72405.9380313896	23918.806807414	0.140792221075263	48487.1312239756	3.44964751977346	0.81928730210134	0.968981915431966	0.795827572208633	0.0768705811904897	0.251623149138672	1.78644895683169	none	none	none	none	none	none	0.960414334224904
duloxetin|DMSO	C. ramosum	GMM	growth	growth	0.5275	0.549333333333333	0.574678106395982	-0.0305	0.957889389742065	0.110547004380975	0.0996626386162454	0.302811771551373	0.00583616437198062	1.04485341179705	36121.0860082802	34876.8655638878	0.213760828456812	-848.761194278661	1.0523676564898	0.854278610928991	0.889953851270856	0.795827572208633	-0.0620690214766809	0.0633005529207552	0.0736388144499513	none	none	none	none	none	none	0.62613664164481
duloxetin|DMSO	C. saccharolyticum	GMM	growth	growth	1.064	1.162	0.0367704030673727	-0.098	0.914397348683063	0.0709764679585123	0.154204599628108	0.376801508066302	-0.0832281316695952	0.53029230362222	66918	48933	0.504568542628728	17985	1.21836212780559	0.662999144115669	0.889953851270856	0.795827572208633	-0.129106874457611	-0.915140284757998	0.284943002160881	weak negative	none	none	none	none	none	0.99920338298413
duloxetin|DMSO	E. coli ED1a	GMM	growth	growth	0.560111111111111	0.667888888888889	0.100269916787547	-0.107777777777777	0.837383837718006	0.117895098201969	0.118480539144089	0.900821590582189	-0.00058544094212006	1.00022041645494	6472.24551594065	6744.9059822118	0.232822746719182	-272.660466271143	0.948172633754308	0.699850236288699	0.968981915431966	0.795827572208633	-0.256039021888086	0.000317958686097458	-0.0767783404190212	none	none	none	none	none	none	0.0328640955617537
duloxetin|DMSO	E. coli IAI1	GMM	growth	growth	0.559444444444445	0.765888888888889	0.00512347810386992	-0.206444444444444	0.731066731454765	0.128828341306845	0.13662960715873	0.598241962182979	-0.00780126585188517	0.959798830024028	6367.65528139517	7390.20065298084	0.0878474127568077	-1022.54537158568	0.862358453087379	0.4216073911981	0.893527892238578	0.795827572208633	-0.451924994120263	-0.0591960404491772	-0.213640421630745	weak negative	none	none	none	none	none	0.00602904258177213
duloxetin|DMSO	E. lenta	GMM	growth	growth	0.288	0.844	0.104357994254996	-0.556	0.343915551985079	0.0375379412937837	0.0423156563906348	0.888198619413585	-0.00477771509685106	0.942787283188702	44959.5	34317	0.29861535485569	10642.5	1.36101074854593	0.699850236288699	0.968981915431966	0.795827572208633	-1.53987373835839	-0.0849957959983995	0.444678460532343	none	none	none	none	none	none	0.126032770683593
duloxetin|DMSO	E. rectale	GMM	no growth	growth	0.003111111111111	0.25		-0.246888888888889		-0.000457462646192855	0.0279473178994956		-0.0284047805456884		165851	47553.6666666667		118297.333333333								lethal	lethal	lethal	lethal	lethal	lethal	0.0461078835787409
duloxetin|DMSO	F. nucleatum subsp. nucleatum	GMM	growth;no growth	growth	0.226222222222222	0.374111111111111	0.393684892206238	-0.147888888888889	0.860807177029201	0.0141326047153408	0.0185453123303	0.566120223756735	-0.00441270761495924	0.810367895627689	93830.2638993496	37836.2804059164	0.25082151420795	55993.9834934332	2.05385970860512	0.821233191789003	0.889953851270856	0.795827572208633	-0.216237988390047	-0.303351074914376	1.03833763997547	none	none	none	none	none	none	0.360303969690674
duloxetin|DMSO	L. gasseri	GMM	growth	growth	1.02516666666667	1.4015	0.505866010030301	-0.385000000000001	0.710543384446676	0.110524184380812	0.107958790422005	0.890154222674753	0.003703099808198	1.09722362795874	27717.5	24322.5	0.365512723704979	3171.5	1.16194413467937	0.847974362651172	0.968981915431966	0.795827572208633	-0.493005354476023	0.133857595082157	0.216540706816015	none	none	none	none	none	none	0.313616663714107
duloxetin|DMSO	L. lactis	GMM	growth	growth	0.652416666666667	0.502083333333333	0.212641595895847	0.148416666666667	1.30621999111879	0.144795355333955	0.159538769219913	0.751851702976012	-0.0152769539837836	0.93895922684479	23454.7110290191	7544.59033558331	0.0256836654117815	15870.3612951539	3.27891359330899	0.736804412090951	0.930037548904582	0.795827572208633	0.385397893337891	-0.0908655829145621	1.71321788399779	none	none	none	none	strong positive	none	0.4083415027497
duloxetin|DMSO	L. paracasei	GMM	growth	growth	0.597777777777778	0.581222222222222	0.687823933033898	0.0196666666666667	1.03932124514827	0.0997781549265191	0.0897899557983216	0.507497651003888	0.00998427080096782	1.08499638768517	9670.5	9087.75	0.219948830046079	28	0.993069631287032	0.881734946410622	0.889953851270856	0.795827572208633	0.0556416476486743	0.117690239464806	-0.0100332158139386	none	none	none	none	none	none	0.77100946991675
duloxetin|DMSO	L. plantarum	GMM	growth	growth	0.899666666666667	0.888833333333333	0.928090494401752	0.010833333333334	1.00646481566213	0.205409033833668	0.181259621308167	0.258330621651475	0.024149412525501	1.13908150306197	13645.5	13273.5	0.5	372	1.03059210526316	0.966294667142096	0.889953851270856	0.795827572208633	0.00929673891896946	0.187870977824396	0.043473446040106	none	none	none	none	none	none	0.681815372911997
duloxetin|DMSO	Mix Depletion	GMM	growth	growth	0.825	0.884	0.299468654791433	-0.0589999999999999	0.917904268187316	0.179768599733276	0.173098733326478	0.561396977926925	0.00666986640679768	1.05296314700938	7016	6858.5	0.871958647734474	157.5	1.02254574201675	0.761470939517429	0.889953851270856	0.945670615893471	-0.123584397689753	0.0744549439066358	0.0321653813623156	none	none	none	none	none	none	0.870412125188431
duloxetin|DMSO	Mix NoDepletion	GMM	growth	growth	0.674	0.413	0.0838816992846766	0.252	1.59794468622771	0.152379927587137	0.175947389725393	0.167605339386545	-0.0182513980105447	0.898038127197527	7316.5	6779	0.464211199508041	460	1.08433796222889	0.699850236288699	0.889953851270856	0.795827572208633	0.676217469413491	-0.155151397414136	0.116814480345632	none	none	none	none	none	none	0.325646232014692
duloxetin|DMSO	R. gnavus	GMM	no growth;growth	no growth;growth	1.028	0.950666666666667	0.658074117233502	0.0773333333333336	1.09143295803606	0.0737865594515412	0.0831290053254298	0.585932145632865	-0.00934244587388865	0.915693837344324	27970.5	23877	0.360962067838893	4093.5	1.15973861294632	0.871906764898796	0.893527892238578	0.795827572208633	0.126223514589427	-0.127062781693975	0.213799680956855	none	none	none	none	none	none	0.920264715993076
duloxetin|DMSO	R. torques	GMM	no growth;growth	no growth;growth	0.745	1.0425	0.282635267460202	-0.3265	0.703029923219044	0.0723156774631966	0.0796001356121611	0.620729399791757	-0.0263895942427054	0.728347983751233	70876	61142	0.411393184842743	3370	1.07706613618812	0.761470939517429	0.893527892238578	0.795827572208633	-0.508341998532681	-0.457300201490462	0.1071068398739	none	none	none	none	none	none	0.915724003158591
duloxetin|DMSO	S. salivarius	GMM	no growth;growth	growth	0.2505	0.7545	0.309544631046999	-0.504	0.517015612634002	0.179141451138306	0.149820016183297	0.768020016309134	0.0293214349550094	1.0339031885658	73927.5	27385.5	0.454929062916119	46542	2.39021165456447	0.761470939517429	0.930037548904582	0.795827572208633	-0.951720247752263	0.048101102562987	1.25713837530668	none	none	none	none	none	none	0.326074254842439
ezetimibe|DMSO	B. animalis subsp. lactis BI-07	GMM	growth	growth	0.310833333333334	0.284916666666667	0.387837525139228	0.0338333333333335	1.12036941492106	0.062011811738147	0.0659571937042879	0.423358259308442	-0.00233065385419165	0.966546469085509	27216.6521871832	26947.8615298879	0.461459467898308	255.076808045549	1.00971878495536	0.81928730210134	0.889953851270856	0.795827572208633	0.163974504783545	-0.0490889996907685	0.0139535464012829	none	none	none	none	none	none	0.345491747966965
ezetimibe|DMSO	B. fragilis	GMM	growth;no growth	growth;no growth	0.603333333333333	0.641	0.149313201759461	-0.0376666666666663	0.940117091033881	0.0502674784752554	0.0535055658003459	0.0341395012415108	-0.00323808732509057	0.936582210421251	16474.2136633516	16112.9090778367	0.572990161637231	361.3045855149	1.01608561108867	0.736804412090951	0.825347829504112	0.837068290277648	-0.0890876400826	-0.0945224593496164	0.023021962631419	none	none	none	none	none	none	0.903265321472123
ezetimibe|DMSO	B. longum subsp. infantis	GMM	growth	growth	0.815333333333333	0.936083333333333	0.437457055789888	-0.148833333333333	0.835360574395341	0.0750329742617557	0.0989370096017891	0.507848889835034	-0.0242348168861974	0.707342797961376	30078.464914064	30581.389907233	0.822787176917021	-921.833409915802	0.965981492674748	0.847440892448374	0.889953851270856	0.937873212393692	-0.259529039088998	-0.499518540301767	-0.0499325462840137	none	none	none	none	none	none	0.641205601513119
ezetimibe|DMSO	B. longum subsp. longum	GMM	growth;no growth	growth;no growth	0.2695	0.4345	0.315503361943026	-0.165	0.659350446668819	0.0233028727543992	0.0906928764737958	0.197781687623455	-0.0673900037193966	0.251613459954591	66301.1191644901	39171.3963536345	0.539019745715123	27129.7228108556	1.47769664396355	0.761470939517429	0.889953851270856	0.814727063442917	-0.600882629218927	-1.99071899425071	0.563350129315665	none	none	none	none	none	none	0.649320187472438
ezetimibe|DMSO	B. thetaiotaomicron	GMM	growth	growth	0.672833333333334	0.719583333333333	0.143887271925321	-0.0336666666666665	0.951687523528137	0.050281354084776	0.0477353590296008	0.462317762092023	0.0002112701376219	1.00413956891476	41076.1568466958	40132.017957946	0.536057480013751	1000.8888887498	1.05013083009473	0.736804412090951	0.889953851270856	0.814727063442917	-0.0714401371706345	0.0059598085187481	0.0705690766255291	none	none	none	none	none	none	0.957691941758581
ezetimibe|DMSO	B. uniformis	GMM	growth	growth	0.577	0.666083333333333	0.136621360099254	-0.0785	0.878451617771025	0.0407344577809916	0.04969845949764	0.0403030059400664	-0.00623523521776761	0.876479497303524	23328.9475379556	24342.8316373858	0.816428340609244	-1274.3840994302	0.986362530871729	0.736804412090951	0.878930382140869	0.935601976384449	-0.186965265368536	-0.19020775117521	-0.0198100980179179	none	none	none	none	none	none	0.671531427277287
ezetimibe|DMSO	B. uniformis HM715	GMM	growth	growth	0.5045	0.552	0.313653068681884	-0.024	0.952307407407407	0.0667701767647237	0.0763237956863528	0.105433604871463	-0.00818446592812199	0.892239216428156	12296.5	14525	0.636687885365615	-2305.5	0.841142894985269	0.761470939517429	0.889953851270856	0.843255023342643	-0.0705007403102569	-0.16449753486931	-0.249577185756868	none	none	none	none	none	none	0.834151208822369
ezetimibe|DMSO	B. uniformis HM716	GMM	growth	growth	0.5745	0.6495	0.197163018056189	-0.0634999999999999	0.894119581162426	0.0738301760202255	0.079764631534252	0.0988573414631409	-0.00122504780007159	1.00971464749372	14609	12986.75	0.146203376041527	2777	1.2820251446886	0.736804412090951	0.889953851270856	0.795827572208633	-0.161460301942986	0.0139476347477646	0.358424558182703	none	none	none	none	none	none	0.805247649312929
ezetimibe|DMSO	B. vulgatus	GMM	growth	growth	0.6075	0.593208333333333	0.102758821205676	0.0358333333333332	1.06357308194893	0.149410105227886	0.140135697644892	0.233489972429213	0.00151392753820007	1.01010108698951	12745.1814690504	15256.215618166	0.448283671751953	-2450.09605421637	0.795652761986605	0.699850236288699	0.889953851270856	0.795827572208633	0.0889191694930512	0.0144996795124999	-0.329789146352057	none	none	none	none	none	none	0.121371931920652
ezetimibe|DMSO	C. bolteae	GMM	no growth;growth	no growth;growth	0.487	0.503333333333334	0.200927170922767	-0.0163333333333335	0.966485378901141	0.124988741266731	0.129761594169324	0.728025485428302	-0.00477285290259295	0.983041679649171	13049.8353266095	12611.2614076697	0.600391277478591	438.573918939805	1.01860206356074	0.736804412090951	0.930037548904582	0.843255023342643	-0.0491801875376291	-0.0246755086893505	0.026590545071259	none	none	none	none	none	none	0.935130069806094
ezetimibe|DMSO	C. comes	GMM	no growth;growth	no growth;growth	0.6825	0.694833333333334	0.508487760676991	-0.0123333333333335	0.981649694820073	0.116976084167343	0.127779597282181	0.439418695287214	-0.0108035131148383	0.932065143773025	23859.8434127758	23918.806807414	0.787500536875004	-58.9633946382	0.995234935160669	0.847974362651172	0.889953851270856	0.912390489859586	-0.0267198093587079	-0.101497303834093	-0.00689096643407556	none	none	none	none	none	none	0.971164531784386
ezetimibe|DMSO	C. ramosum	GMM	growth	growth	0.544333333333334	0.549333333333333	0.22373670475837	-0.0136666666666664	0.980163723808366	0.118494171380134	0.0996626386162454	0.337625593221592	0.0137833313711395	1.15732962180554	37942.947669064	34876.8655638878	0.474850022473128	973.100466505155	1.00813221220787	0.736804412090951	0.889953851270856	0.795827572208633	-0.0289053417840897	0.210799820380937	0.0116848545011201	none	none	none	none	none	none	0.581885047489437
ezetimibe|DMSO	C. saccharolyticum	GMM	growth	growth	1.04966666666667	1.162	0.492597625884975	-0.112333333333333	0.903327596098681	0.107175851229147	0.154204599628108	0.145057885433504	-0.0470287483989604	0.671243339183383	64330	48933	0.505329982397053	15397	1.18611170099836	0.847974362651172	0.889953851270856	0.795827572208633	-0.146678811990275	-0.575092227729394	0.24623988078447	none	none	none	none	none	none	0.55030141351399
ezetimibe|DMSO	E. coli ED1a	GMM	growth	growth	0.635888888888889	0.667888888888889	0.379504285287728	-0.0319999999999997	0.952719276900257	0.124952262406506	0.118480539144089	0.0345202514241264	0.00647172326241738	1.05465069494358	6502.94478829683	6744.9059822118	0.214488314216521	-241.961193914967	0.955047065306643	0.81928730210134	0.825347829504112	0.795827572208633	-0.069876914839485	0.0767652509541189	-0.0663562630883319	none	none	none	none	none	none	0.59068855208122
ezetimibe|DMSO	E. coli IAI1	GMM	growth	growth	0.774777777777778	0.765888888888889	0.712479368812172	0.00888888888888865	1.01099278712912	0.13431858425731	0.13662960715873	0.652473555809356	-0.00231102290142008	0.988969115216292	6449.15444089551	7390.20065298084	0.0803883764201376	-941.04621208533	0.872211263405449	0.891145306612959	0.906618568128262	0.795827572208633	0.0157727044514453	-0.0160026275127169	-0.197250473930967	none	none	none	none	none	none	0.981023840079638
ezetimibe|DMSO	E. lenta	GMM	growth	growth	0.626	0.844	0.157425103412923	-0.218	0.743636343207699	0.0467926541284175	0.0423156563906348	0.466344033758674	0.00447699773778269	1.11964067173632	35704	34317	0.718534620512349	1387	1.0617760683489	0.736804412090951	0.889953851270856	0.870850715183169	-0.427330815102996	0.163035799889258	0.0864795296563571	none	none	none	none	none	none	0.233693779689259
ezetimibe|DMSO	E. rectale	GMM	growth	growth	0.309111111111111	0.25	0.216957528834505	0.059111111111111	1.25795716215377	0.0428719177497789	0.0279473178994956	0.176261587121608	0.0149245998502833	1.7590024976109	50767.6666666667	47553.6666666667	0.347166534118066	3214	1.06508143233892	0.736804412090951	0.889953851270856	0.795827572208633	0.331082794235805	0.814757531296687	0.0909637380006821	none	none	none	none	none	none	0.405485355842877
ezetimibe|DMSO	F. nucleatum subsp. nucleatum	GMM	growth	growth	0.375666666666667	0.374111111111111	0.986851033943221	0.00155555555555566	1.11456811965957	0.0234658944509509	0.0185453123303	0.535887676670587	0.00492058212065085	1.34982222443058	41941.8918840697	37836.2804059164	0.5508781601115	4105.6114781533	1.09271827590004	0.99251174733104	0.889953851270856	0.82501594321879	0.156484793261462	0.432769412593902	0.127921494009133	none	none	none	none	none	none	0.899022791701488
ezetimibe|DMSO	L. gasseri	GMM	growth	growth	1.1835	1.4015	0.468883019073642	-0.226666666666667	0.832298206549878	0.101016568856218	0.107958790422005	0.562609332373627	-0.0058045157163959	0.917866891811129	23584.5	24322.5	0.280510817350772	-961.5	0.960025262822569	0.847974362651172	0.889953851270856	0.795827572208633	-0.264827566486288	-0.12364314435029	-0.0588557243980546	none	none	none	none	none	none	0.208309646138676
ezetimibe|DMSO	L. lactis	GMM	growth	growth	0.51825	0.502083333333333	0.475328476458794	0.01425	1.0329607139478	0.168067604074268	0.159538769219913	0.362602312943189	0.00799529475652971	1.05645776469658	8282.71140319094	7544.59033558331	0.124365244799366	698.361669325737	1.07604652305283	0.847974362651172	0.889953851270856	0.795827572208633	0.0467853859837358	0.0792350920425946	0.105740454406281	none	none	none	none	none	none	0.67115556624728
ezetimibe|DMSO	L. paracasei	GMM	growth	growth	0.596111111111111	0.581222222222222	0.769981400227884	0.0180000000000004	1.03060342170427	0.0914607483751174	0.0897899557983216	0.754227288350395	0.00166686424956612	1.03509008731761	9725.5	9087.75	0.410264043580158	83	0.979126690819583	0.897591289545928	0.930037548904582	0.795827572208633	0.0434892875003311	0.049756335715325	-0.0304325502864105	none	none	none	none	none	none	0.303538900074731
ezetimibe|DMSO	L. plantarum	GMM	growth	growth	0.797166666666666	0.888833333333333	0.646325933519068	-0.0916666666666666	0.887669332048504	0.186199941697366	0.181259621308167	0.806984432648939	0.00494032038919838	1.03791869185008	13459.5	13273.5	0.5	186	1.01529605263158	0.866418205863755	0.934964342672559	0.795827572208633	-0.17190574022289	0.0536934307293418	0.021900467692042	none	none	none	none	none	none	0.859731437825099
ezetimibe|DMSO	Mix Depletion	GMM	growth	growth	0.8815	0.884	0.975337160520024	-0.00249999999999995	0.975456022118542	0.187423186078111	0.173098733326478	0.352512271639487	0.0143244527516329	1.0747480987827	7172	6858.5	0.841923514147203	313.5	1.0450400154155	0.990400282690217	0.889953851270856	0.937873212393692	-0.0358512636744815	0.103998558212174	0.0635581853073269	none	none	none	none	none	none	0.976167152317788
ezetimibe|DMSO	Mix NoDepletion	GMM	growth	growth	0.452	0.413	0.0488745039443944	0.03	1.07129580233048	0.185371979620719	0.175947389725393	0.537317929879152	0.0147406540230375	1.08503797607918	4068	6779	0.362534758143314	-2788.5	0.642957746478873	0.662999144115669	0.889953851270856	0.795827572208633	0.0993568868418139	0.117745537547463	-0.637204164407822	none	none	none	none	none	none	0.70370444545989
ezetimibe|DMSO	R. gnavus	GMM	no growth;growth	no growth;growth	0.859166666666667	0.950666666666667	0.305558146001256	-0.0915	0.90684058575616	0.0864779703884292	0.0831290053254298	0.842133745067693	0.00334896506299939	1.07109812407319	23506	23877	0.705517670053356	-371	0.979958141023176	0.761470939517429	0.952660395559356	0.861813278243498	-0.141079134378963	0.0990906524777439	-0.0292079691575147	none	none	none	none	none	none	0.94416051237446
ezetimibe|DMSO	R. torques	GMM	no growth;growth	no growth;growth	1.00183333333333	1.0425	0.78244759470878	-0.0696666666666664	0.895230513079997	0.0696186865300294	0.0796001356121611	0.160105940395796	-0.0290865851758726	0.730862163575058	58134	61142	0.767260263506862	-9372	0.88449918303692	0.904053436602468	0.889953851270856	0.901620950899244	-0.159668884847657	-0.452328747091435	-0.1770672845088	none	none	none	none	none	none	0.852945188665259
ezetimibe|DMSO	S. salivarius	GMM	growth	growth	0.747166666666667	0.7545	0.896404535798465	-0.00733333333333341	0.96550910936838	0.142754267103332	0.149820016183297	0.899110244127372	-0.00706574907996514	1.05347374420511	28188	27385.5	0.313458568131165	802.5	1.10283591143424	0.950622552076598	0.968981915431966	0.795827572208633	-0.050638224133404	0.075154358220613	0.141218151427505	none	none	none	none	none	none	0.957053893375844
levamisole|H2O	B. animalis subsp. lactis BI-07	GMM	growth	growth	0.327166666666666	0.302	0.0462944987283238	0.016	1.05307240046261	0.0623979050114231	0.0656894775693247	0.327378137160619	-0.00140912831098904	0.976327728825645	26069.2135654931	26803.8552349439	0.573660295455681	-604.34922375655	0.977658447231217	0.662999144115669	0.889953851270856	0.837068290277648	0.0746046274345398	-0.0345625891207998	-0.0325975586974868	none	none	none	none	none	none	0.84400797533342
levamisole|H2O	B. fragilis	GMM	growth;no growth	growth	0.650833333333334	0.673166666666666	0.44321758265522	-0.0223333333333329	0.964900987539425	0.0559236989023807	0.0574316831334469	0.152792548310686	-0.00150798423106621	0.973664937567348	15988.7992227636	14750.9540992807	0.508212441416797	1237.8451234829	1.12811671469599	0.847440892448374	0.889953851270856	0.795827572208633	-0.0515471857859742	-0.0385027045861367	0.173916336355794	none	none	none	none	none	none	0.797737308683828
levamisole|H2O	B. longum subsp. infantis	GMM	growth	growth	0.961	0.908	0.293563662439501	0.053	1.05751175672285	0.0975277764354308	0.0986062280556252	0.843990117469729	-0.00107845162019438	0.985569555611369	29396.1108328776	30162.4814904863	0.15184831628314	-766.37065760865	0.974908924752795	0.761470939517429	0.952660395559356	0.795827572208633	0.0806737023726181	-0.0209704032284029	-0.0366606451991181	none	none	none	none	none	none	0.343898892449419
levamisole|H2O	B. longum subsp. longum	GMM	growth;no growth	growth;no growth	0.477	0.4285	0.135730212601453	0.0485	1.11219837384954	0.119896612320596	0.107425664796618	0.342375807750254	0.0124709475239784	1.19934129247724	40163.3215644568	26015.2358541796	0.51336409104135	14148.0857102772	1.53510131195685	0.736804412090951	0.889953851270856	0.796547232707228	0.153414132885601	0.262242260003326	0.618333872165154	none	none	none	none	none	none	0.934952884425025
levamisole|H2O	B. thetaiotaomicron	GMM	growth	growth	0.75	0.744916666666667	0.642617883182246	-0.00716666666666704	0.991141549602058	0.0498050408617025	0.0460372787516122	0.569750732365886	0.00313111747052542	1.14448437620786	38582.8136082808	40199.5450829714	0.317716432429097	-1627.50859971595	0.960408046054011	0.866418205863755	0.889953851270856	0.795827572208633	-0.0128369846744581	0.194697768248518	-0.0582806047367798	none	none	none	none	none	none	0.98241372816615
