organism	protein_id	original_protein_id
E. coli IAI1	P0AFJ7	P0AFJ7
E. coli IAI1	P0AFK0	P0AFK0
E. coli IAI1	P0AFK4	P0AFK4
E. coli IAI1	P0AFK6	P0AFK6
E. coli IAI1	P0AFK9	P0AFK9
E. coli IAI1	P0AFL3	P0AFL3
E. coli IAI1	P0AFL6	P0AFL6
E. coli IAI1	P0AFM2	P0AFM2
E. coli IAI1	P0AFM6	P0AFM6
E. coli IAI1	P0AFM9	P0AFM9
E. coli IAI1	P0AFP4	P0AFP4
E. coli IAI1	P0AFP6	P0AFP6
E. coli IAI1	P0AFP9	P0AFP9
E. coli IAI1	P0AFQ2	P0AFQ2
E. coli IAI1	P0AFQ7	P0AFQ7
E. coli IAI1	P0AFR0	P0AFR0
E. coli IAI1	P0AFR2	P0AFR2
E. coli IAI1	P0AFR4	P0AFR4
E. coli IAI1	P0AFS3	P0AFS3
E. coli IAI1	P0AFT2	P0AFT2
E. coli IAI1	P0AFT5	P0AFT5
E. coli IAI1	P0AFU0	P0AFU0
E. coli IAI1	P0AFU2	P0AFU2
E. coli IAI1	P0AFU4	P0AFU4
E. coli IAI1	P0AFU8	P0AFU8
E. coli IAI1	P0AFW2	P0AFW2
E. coli IAI1	P0AFW4	P0AFW4
E. coli IAI1	P0AFW8	P0AFW8
E. coli IAI1	P0AFX0	P0AFX0
E. coli IAI1	P0AFX4	P0AFX4
E. coli IAI1	P0AFX7	P0AFX7
E. coli IAI1	P0AFX9	P0AFX9
E. coli IAI1	P0AFY2	P0AFY2
E. coli IAI1	P0AFY6	P0AFY6
E. coli IAI1	P0AFY8	P0AFY8
E. coli IAI1	P0AFZ1	P0AFZ1
E. coli IAI1	P0AFZ3	P0AFZ3
E. coli IAI1	P0AG00	P0AG00
E. coli IAI1	P0AG03	P0AG03
E. coli IAI1	P0AG07	P0AG07
E. coli IAI1	P0AG14	P0AG14
E. coli IAI1	P0AG16	P0AG16
E. coli IAI1	P0AG18	P0AG18
E. coli IAI1	P0AG20	P0AG20
E. coli IAI1	P0AG24	P0AG24
E. coli IAI1	P0AG27	P0AG27
E. coli IAI1	P0AG30	P0AG30
E. coli IAI1	P0AG40	P0AG40
E. coli IAI1	P0AG44	P0AG44
E. coli IAI1	P0AG48	P0AG48
E. coli IAI1	P0AG51	P0AG51
E. coli IAI1	P0AG55	P0AG55
E. coli IAI1	P0AG59	P0AG59
E. coli IAI1	P0AG63	P0AG63
E. coli IAI1	P0AG67	P0AG67
E. coli IAI1	P0AG71	P0AG71
E. coli IAI1	P0AG76	P0AG76
E. coli IAI1	P0AG78	P0AG78
E. coli IAI1	P0AG82	P0AG82
E. coli IAI1	P0AG86	P0AG86
E. coli IAI1	P0AG90	P0AG90
E. coli IAI1	P0AG93	P0AG93
E. coli IAI1	P0AG96	P0AG96
E. coli IAI1	P0AG99	P0AG99
E. coli IAI1	P0AGA2	P0AGA2
E. coli IAI1	P0AGB0	P0AGB0
E. coli IAI1	P0AGB3	P0AGB3
E. coli IAI1	P0AGB6	P0AGB6
E. coli IAI1	P0AGC3	P0AGC3
E. coli IAI1	P0AGC7	P0AGC7
E. coli IAI1	P0AGD1	P0AGD1
E. coli IAI1	P0AGD3	P0AGD3
E. coli IAI1	P0AGD7	P0AGD7
E. coli IAI1	P0AGE0	P0AGE0
E. coli IAI1	P0AGE4	P0AGE4
E. coli IAI1	P0AGE6	P0AGE6
E. coli IAI1	P0AGE9	P0AGE9
E. coli IAI1	P0AGF2	P0AGF2
E. coli IAI1	P0AGF6	P0AGF6
E. coli IAI1	P0AGG0	P0AGG0
E. coli IAI1	P0AGG2	P0AGG2
E. coli IAI1	P0AGG4	P0AGG4
E. coli IAI1	P0AGG8	P0AGG8
E. coli IAI1	P0AGH1	P0AGH1
E. coli IAI1	P0AGH5	P0AGH5
E. coli IAI1	P0AGI1	P0AGI1
E. coli IAI1	P0AGI8	P0AGI8
E. coli IAI1	P0AGJ2	P0AGJ2
E. coli IAI1	P0AGJ5	P0AGJ5
E. coli IAI1	P0AGJ7	P0AGJ7
E. coli IAI1	P0AGJ9	P0AGJ9
E. coli IAI1	P0AGK4	P0AGK4
E. coli IAI1	P0AGK8	P0AGK8
E. coli IAI1	P0AGL2	P0AGL2
E. coli IAI1	P0AGL7	P0AGL7
E. coli IAI1	P0AGM7	P0AGM7
E. coli IAI1	P0C018	P0C018
E. coli IAI1	P0C037	P0C037
E. coli IAI1	P0C054	P0C054
E. coli IAI1	P0C066	P0C066
E. coli IAI1	P0C077	P0C077
E. coli IAI1	P0C079	P0C079
E. coli IAI1	P0C093	P0C093
E. coli IAI1	P0C0K3	P0C0K3
E. coli IAI1	P0C0L2	P0C0L2
E. coli IAI1	P0C0L7	P0C0L7
E. coli IAI1	P0C0R7	P0C0R7
E. coli IAI1	P0C0S1	P0C0S1
E. coli IAI1	P0C0U4	P0C0U4
E. coli IAI1	P0C0V0	P0C0V0
E. coli IAI1	P0CB39	P0CB39
E. coli IAI1	P0CE47	P0CE47|P0CE48
E. coli IAI1	P0CE48	P0CE47|P0CE48
E. coli IAI1	P0CG19	P0CG19
E. coli IAI1	P0DMC5	P0DMC5
E. coli IAI1	P0DMC7	P0DMC7
E. coli IAI1	P10100	P10100
E. coli IAI1	P10121	P10121
E. coli IAI1	P10346	P10346
E. coli IAI1	P10371	P10371
E. coli IAI1	P10384	P10384
E. coli IAI1	P10408	P10408
E. coli IAI1	P10423	P10423
E. coli IAI1	P10441	P10441
E. coli IAI1	P10443	P10443
E. coli IAI1	P10902	P10902
E. coli IAI1	P10903	P10903
E. coli IAI1	P10908	P10908
E. coli IAI1	P11349	P11349
E. coli IAI1	P11350	P11350
E. coli IAI1	P11447	P11447
E. coli IAI1	P11454	P11454
E. coli IAI1	P11553	P11553
E. coli IAI1	P11557	P11557
E. coli IAI1	P11868	P11868
E. coli IAI1	P11875	P11875
E. coli IAI1	P11880	P11880
E. coli IAI1	P12008	P12008
E. coli IAI1	P12281	P12281
E. coli IAI1	P12282	P12282
E. coli IAI1	P12295	P12295
E. coli IAI1	P12758	P12758
E. coli IAI1	P12994	P12994
E. coli IAI1	P13001	P13001
E. coli IAI1	P13009	P13009
E. coli IAI1	P13016	P13016
E. coli IAI1	P13024	P13024
E. coli IAI1	P13029	P13029
E. coli IAI1	P13033	P13033
E. coli IAI1	P13035	P13035
E. coli IAI1	P13458	P13458
E. coli IAI1	P13482	P13482
E. coli IAI1	P13518	P13518
E. coli IAI1	P13738	P13738
E. coli IAI1	P13857	P13857
E. coli IAI1	P14081	P14081
E. coli IAI1	P14175	P14175
E. coli IAI1	P14176	P14176
E. coli IAI1	P14294	P14294
E. coli IAI1	P14375	P14375
E. coli IAI1	P14407	P14407
E. coli IAI1	P14900	P14900
E. coli IAI1	P15034	P15034
E. coli IAI1	P15038	P15038
E. coli IAI1	P15042	P15042
E. coli IAI1	P15067	P15067
E. coli IAI1	P15070	P15070
E. coli IAI1	P15078	P15078
E. coli IAI1	P15082	P15082
E. coli IAI1	P15254	P15254
E. coli IAI1	P15288	P15288
E. coli IAI1	P15373	P15373
E. coli IAI1	P15639	P15639
E. coli IAI1	P15640	P15640
E. coli IAI1	P15723	P15723
E. coli IAI1	P15770	P15770
E. coli IAI1	P15977	P15977
E. coli IAI1	P16095	P16095
E. coli IAI1	P16256	P16256
E. coli IAI1	P16384	P16384
E. coli IAI1	P16429	P16429
E. coli IAI1	P16430	P16430
E. coli IAI1	P16431	P16431
E. coli IAI1	P16432	P16432
E. coli IAI1	P16433	P16433
E. coli IAI1	P16456	P16456
E. coli IAI1	P16525	P16525
E. coli IAI1	P16528	P16528
E. coli IAI1	P16659	P16659
E. coli IAI1	P16700	P16700
E. coli IAI1	P16703	P16703
E. coli IAI1	P16926	P16926
E. coli IAI1	P17109	P17109
E. coli IAI1	P17115	P17115
E. coli IAI1	P17117	P17117
E. coli IAI1	P17169	P17169
E. coli IAI1	P17411	P17411
E. coli IAI1	P17443	P17443
E. coli IAI1	P17802	P17802
E. coli IAI1	P17846	P17846
E. coli IAI1	P17888	P17888
E. coli IAI1	P17952	P17952
E. coli IAI1	P17993	P17993
E. coli IAI1	P18133	P18133
E. coli IAI1	P18196	P18196
E. coli IAI1	P18335	P18335
E. coli IAI1	P18392	P18392
E. coli IAI1	P18775	P18775
E. coli IAI1	P18776	P18776
E. coli IAI1	P18843	P18843
E. coli IAI1	P19318	P19318
E. coli IAI1	P19319	P19319
E. coli IAI1	P19323	P19323
E. coli IAI1	P19624	P19624
E. coli IAI1	P19636	P19636
E. coli IAI1	P19642	P19642
E. coli IAI1	P19926	P19926
E. coli IAI1	P19930	P19930
E. coli IAI1	P19931	P19931
E. coli IAI1	P19932	P19932
E. coli IAI1	P19934	P19934
E. coli IAI1	P20083	P20083
E. coli IAI1	P20099	P20099
E. coli IAI1	P20605	P20605
E. coli IAI1	P20966	P20966
E. coli IAI1	P21165	P21165
E. coli IAI1	P21169	P21169
E. coli IAI1	P21170	P21170
E. coli IAI1	P21179	P21179
E. coli IAI1	P21338	P21338
E. coli IAI1	P21345	P21345
E. coli IAI1	P21361	P21361
E. coli IAI1	P21365	P21365
E. coli IAI1	P21367	P21367
E. coli IAI1	P21369	P21369
E. coli IAI1	P21420	P21420
E. coli IAI1	P21499	P21499
E. coli IAI1	P21507	P21507
E. coli IAI1	P21513	P21513
E. coli IAI1	P21514	P21514
E. coli IAI1	P21517	P21517
E. coli IAI1	P21599	P21599
E. coli IAI1	P21645	P21645
E. coli IAI1	P21829	P21829
E. coli IAI1	P21866	P21866
E. coli IAI1	P21888	P21888
E. coli IAI1	P21889	P21889
E. coli IAI1	P21893	P21893
E. coli IAI1	P22106	P22106
E. coli IAI1	P22186	P22186
E. coli IAI1	P22188	P22188
E. coli IAI1	P22255	P22255
E. coli IAI1	P22256	P22256
E. coli IAI1	P22259	P22259
E. coli IAI1	P22333	P22333
E. coli IAI1	P22523	P22523
E. coli IAI1	P22524	P22524
E. coli IAI1	P22525	P22525
E. coli IAI1	P22564	P22564
E. coli IAI1	P22586	P22586
E. coli IAI1	P22634	P22634
E. coli IAI1	P22939	P22939
E. coli IAI1	P23003	P23003
E. coli IAI1	P23256	P23256
E. coli IAI1	P23305	P23305
E. coli IAI1	P23331	P23331
E. coli IAI1	P23367	P23367
E. coli IAI1	P23522	P23522
E. coli IAI1	P23524	P23524
E. coli IAI1	P23538	P23538
E. coli IAI1	P23721	P23721
E. coli IAI1	P23827	P23827
E. coli IAI1	P23830	P23830
E. coli IAI1	P23836	P23836
E. coli IAI1	P23837	P23837
E. coli IAI1	P23839	P23839
E. coli IAI1	P23842	P23842
E. coli IAI1	P23843	P23843
E. coli IAI1	P23847	P23847
E. coli IAI1	P23857	P23857
E. coli IAI1	P23865	P23865
E. coli IAI1	P23869	P23869
E. coli IAI1	P23871	P23871
E. coli IAI1	P23872	P23872
E. coli IAI1	P23873	P23873
E. coli IAI1	P23874	P23874
E. coli IAI1	P23882	P23882
E. coli IAI1	P23886	P23886
E. coli IAI1	P23890	P23890
E. coli IAI1	P23893	P23893
E. coli IAI1	P23894	P23894
E. coli IAI1	P23908	P23908
E. coli IAI1	P23909	P23909
E. coli IAI1	P23917	P23917
E. coli IAI1	P23930	P23930
E. coli IAI1	P24169	P24169
E. coli IAI1	P24171	P24171
E. coli IAI1	P24173	P24173
E. coli IAI1	P24175	P24175
E. coli IAI1	P24177	P24177
E. coli IAI1	P24178	P24178
E. coli IAI1	P24182	P24182
E. coli IAI1	P24183	P24183
E. coli IAI1	P24186	P24186
E. coli IAI1	P24192	P24192
E. coli IAI1	P24193	P24193
E. coli IAI1	P24203	P24203
E. coli IAI1	P24205	P24205
E. coli IAI1	P24215	P24215
E. coli IAI1	P24224	P24224
E. coli IAI1	P24228	P24228
E. coli IAI1	P24230	P24230
E. coli IAI1	P24232	P24232
E. coli IAI1	P24242	P24242
E. coli IAI1	P24251	P24251
E. coli IAI1	P24255	P24255
E. coli IAI1	P24554	P24554
E. coli IAI1	P25397	P25397
E. coli IAI1	P25437	P25437
E. coli IAI1	P25516	P25516
E. coli IAI1	P25519	P25519
E. coli IAI1	P25522	P25522
E. coli IAI1	P25524	P25524
E. coli IAI1	P25526	P25526
E. coli IAI1	P25534	P25534
E. coli IAI1	P25535	P25535
E. coli IAI1	P25536	P25536
E. coli IAI1	P25539	P25539
E. coli IAI1	P25552	P25552
E. coli IAI1	P25665	P25665
E. coli IAI1	P25714	P25714
E. coli IAI1	P25718	P25718
E. coli IAI1	P25737	P25737
E. coli IAI1	P25740	P25740
E. coli IAI1	P25741	P25741
E. coli IAI1	P25745	P25745
E. coli IAI1	P25746	P25746
E. coli IAI1	P25748	P25748
E. coli IAI1	P25798	P25798
E. coli IAI1	P25888	P25888
E. coli IAI1	P25889	P25889
E. coli IAI1	P25894	P25894
E. coli IAI1	P25906	P25906
E. coli IAI1	P26218	P26218
E. coli IAI1	P26458	P26458
E. coli IAI1	P26459	P26459
E. coli IAI1	P26616	P26616
E. coli IAI1	P26646	P26646
E. coli IAI1	P26647	P26647
E. coli IAI1	P26648	P26648
E. coli IAI1	P26649	P26649
E. coli IAI1	P27238	P27238
E. coli IAI1	P27245	P27245
E. coli IAI1	P27247	P27247
E. coli IAI1	P27248	P27248
E. coli IAI1	P27249	P27249
E. coli IAI1	P27250	P27250
E. coli IAI1	P27278	P27278
E. coli IAI1	P27298	P27298
E. coli IAI1	P27302	P27302
E. coli IAI1	P27303	P27303
E. coli IAI1	P27305	P27305
E. coli IAI1	P27306	P27306
E. coli IAI1	P27431	P27431
E. coli IAI1	P27434	P27434
E. coli IAI1	P27828	P27828
E. coli IAI1	P27829	P27829
E. coli IAI1	P27830	P27830
E. coli IAI1	P27832	P27832
E. coli IAI1	P27833	P27833
E. coli IAI1	P27836	P27836
E. coli IAI1	P27838	P27838
E. coli IAI1	P27848	P27848
E. coli IAI1	P27859	P27859
E. coli IAI1	P28224	P28224
E. coli IAI1	P28248	P28248
E. coli IAI1	P28249	P28249
E. coli IAI1	P28304	P28304
E. coli IAI1	P28305	P28305
E. coli IAI1	P28306	P28306
E. coli IAI1	P28629	P28629
E. coli IAI1	P28634	P28634
E. coli IAI1	P28635	P28635
E. coli IAI1	P28861	P28861
E. coli IAI1	P28903	P28903
E. coli IAI1	P28904	P28904
E. coli IAI1	P28905	P28905
E. coli IAI1	P29018	P29018
E. coli IAI1	P29131	P29131
E. coli IAI1	P29208	P29208
E. coli IAI1	P29217	P29217
E. coli IAI1	P29680	P29680
E. coli IAI1	P29745	P29745
E. coli IAI1	P30011	P30011
E. coli IAI1	P30014	P30014
E. coli IAI1	P30015	P30015
E. coli IAI1	P30125	P30125
E. coli IAI1	P30128	P30128
E. coli IAI1	P30130	P30130
E. coli IAI1	P30131	P30131
E. coli IAI1	P30139	P30139
E. coli IAI1	P30176	P30176
E. coli IAI1	P30177	P30177
E. coli IAI1	P30178	P30178
E. coli IAI1	P30744	P30744
E. coli IAI1	P30748	P30748
E. coli IAI1	P30749	P30749
E. coli IAI1	P30750	P30750
E. coli IAI1	P30850	P30850
E. coli IAI1	P30855	P30855
E. coli IAI1	P30859	P30859
E. coli IAI1	P30860	P30860
E. coli IAI1	P30863	P30863
E. coli IAI1	P30864	P30864
E. coli IAI1	P30870	P30870
E. coli IAI1	P30871	P30871
E. coli IAI1	P30958	P30958
E. coli IAI1	P31057	P31057
E. coli IAI1	P31060	P31060
E. coli IAI1	P31063	P31063
E. coli IAI1	P31064	P31064
E. coli IAI1	P31068	P31068
E. coli IAI1	P31069	P31069
E. coli IAI1	P31119	P31119
E. coli IAI1	P31120	P31120
E. coli IAI1	P31142	P31142
E. coli IAI1	P31224	P31224
E. coli IAI1	P31433	P31433
E. coli IAI1	P31434	P31434
E. coli IAI1	P31441	P31441
E. coli IAI1	P31455	P31455
E. coli IAI1	P31460	P31460
E. coli IAI1	P31466	P31466
E. coli IAI1	P31471	P31471
E. coli IAI1	P31473	P31473
E. coli IAI1	P31475	P31475
E. coli IAI1	P31547	P31547
E. coli IAI1	P31550	P31550
E. coli IAI1	P31551	P31551
E. coli IAI1	P31552	P31552
E. coli IAI1	P31553	P31553
E. coli IAI1	P31554	P31554
E. coli IAI1	P31572	P31572
E. coli IAI1	P31574	P31574
E. coli IAI1	P31600	P31600
E. coli IAI1	P31658	P31658
E. coli IAI1	P31663	P31663
E. coli IAI1	P31680	P31680
E. coli IAI1	P31697	P31697
E. coli IAI1	P31801	P31801
E. coli IAI1	P31802	P31802
E. coli IAI1	P31806	P31806
E. coli IAI1	P31808	P31808
E. coli IAI1	P31979	P31979
E. coli IAI1	P32099	P32099
E. coli IAI1	P32125	P32125
E. coli IAI1	P32131	P32131
E. coli IAI1	P32132	P32132
E. coli IAI1	P32140	P32140
E. coli IAI1	P32141	P32141
E. coli IAI1	P32143	P32143
E. coli IAI1	P32144	P32144
E. coli IAI1	P32157	P32157
E. coli IAI1	P32160	P32160
E. coli IAI1	P32162	P32162
E. coli IAI1	P32166	P32166
E. coli IAI1	P32176	P32176
E. coli IAI1	P32177	P32177
E. coli IAI1	P32662	P32662
E. coli IAI1	P32669	P32669
E. coli IAI1	P32680	P32680
E. coli IAI1	P32681	P32681
E. coli IAI1	P32684	P32684
E. coli IAI1	P32685	P32685
E. coli IAI1	P32695	P32695
E. coli IAI1	P32701	P32701
E. coli IAI1	P32703	P32703
E. coli IAI1	P33011	P33011
E. coli IAI1	P33012	P33012
E. coli IAI1	P33018	P33018
E. coli IAI1	P33030	P33030
E. coli IAI1	P33136	P33136
E. coli IAI1	P33195	P33195
E. coli IAI1	P33218	P33218
E. coli IAI1	P33221	P33221
E. coli IAI1	P33224	P33224
E. coli IAI1	P33225	P33225
E. coli IAI1	P33232	P33232
E. coli IAI1	P33355	P33355
E. coli IAI1	P33363	P33363
E. coli IAI1	P33570	P33570
E. coli IAI1	P33590	P33590
E. coli IAI1	P33594	P33594
E. coli IAI1	P33595	P33595
E. coli IAI1	P33599	P33599
E. coli IAI1	P33602	P33602
E. coli IAI1	P33607	P33607
E. coli IAI1	P33643	P33643
E. coli IAI1	P33644	P33644
E. coli IAI1	P33647	P33647
E. coli IAI1	P33650	P33650
E. coli IAI1	P33667	P33667
E. coli IAI1	P33898	P33898
E. coli IAI1	P33913	P33913
E. coli IAI1	P33915	P33915
E. coli IAI1	P33916	P33916
E. coli IAI1	P33920	P33920
E. coli IAI1	P33927	P33927
E. coli IAI1	P33937	P33937
E. coli IAI1	P35340	P35340
E. coli IAI1	P36561	P36561
E. coli IAI1	P36562	P36562
E. coli IAI1	P36566	P36566
E. coli IAI1	P36649	P36649
E. coli IAI1	P36655	P36655
E. coli IAI1	P36659	P36659
E. coli IAI1	P36672	P36672
E. coli IAI1	P36673	P36673
E. coli IAI1	P36680	P36680
E. coli IAI1	P36683	P36683
E. coli IAI1	P36767	P36767
E. coli IAI1	P36771	P36771
E. coli IAI1	P36837	P36837
E. coli IAI1	P36879	P36879
E. coli IAI1	P36929	P36929
E. coli IAI1	P36930	P36930
E. coli IAI1	P36938	P36938
E. coli IAI1	P36979	P36979
E. coli IAI1	P37005	P37005
E. coli IAI1	P37019	P37019
E. coli IAI1	P37024	P37024
E. coli IAI1	P37051	P37051
E. coli IAI1	P37095	P37095
E. coli IAI1	P37127	P37127
E. coli IAI1	P37128	P37128
E. coli IAI1	P37147	P37147
E. coli IAI1	P37177	P37177
E. coli IAI1	P37180	P37180
E. coli IAI1	P37182	P37182
E. coli IAI1	P37194	P37194
E. coli IAI1	P37197	P37197
E. coli IAI1	P37325	P37325
E. coli IAI1	P37329	P37329
E. coli IAI1	P37330	P37330
E. coli IAI1	P37340	P37340
E. coli IAI1	P37342	P37342
E. coli IAI1	P37344	P37344
E. coli IAI1	P37349	P37349
E. coli IAI1	P37353	P37353
E. coli IAI1	P37355	P37355
E. coli IAI1	P37387	P37387
E. coli IAI1	P37440	P37440
E. coli IAI1	P37590	P37590
E. coli IAI1	P37595	P37595
E. coli IAI1	P37613	P37613
E. coli IAI1	P37615	P37615
E. coli IAI1	P37617	P37617
E. coli IAI1	P37624	P37624
E. coli IAI1	P37626	P37626
E. coli IAI1	P37630	P37630
E. coli IAI1	P37631	P37631
E. coli IAI1	P37634	P37634
E. coli IAI1	P37636	P37636
E. coli IAI1	P37637	P37637
E. coli IAI1	P37642	P37642
E. coli IAI1	P37647	P37647
E. coli IAI1	P37648	P37648
E. coli IAI1	P37649	P37649
E. coli IAI1	P37650	P37650
E. coli IAI1	P37651	P37651
E. coli IAI1	P37652	P37652
E. coli IAI1	P37655	P37655
E. coli IAI1	P37657	P37657
E. coli IAI1	P37659	P37659
E. coli IAI1	P37661	P37661
E. coli IAI1	P37665	P37665
E. coli IAI1	P37666	P37666
E. coli IAI1	P37676	P37676
E. coli IAI1	P37682	P37682
E. coli IAI1	P37685	P37685
E. coli IAI1	P37686	P37686
E. coli IAI1	P37689	P37689
E. coli IAI1	P37690	P37690
E. coli IAI1	P37692	P37692
E. coli IAI1	P37757	P37757
E. coli IAI1	P37765	P37765
E. coli IAI1	P37767	P37767
E. coli IAI1	P37773	P37773
E. coli IAI1	P37774	P37774
E. coli IAI1	P37902	P37902
E. coli IAI1	P37903	P37903
E. coli IAI1	P37908	P37908
E. coli IAI1	P38051	P38051
E. coli IAI1	P38104	P38104
E. coli IAI1	P38134	P38134
E. coli IAI1	P38489	P38489
E. coli IAI1	P38521	P38521
E. coli IAI1	P38684	P38684
E. coli IAI1	P39099	P39099
E. coli IAI1	P39160	P39160
E. coli IAI1	P39161	P39161
E. coli IAI1	P39172	P39172
E. coli IAI1	P39173	P39173
E. coli IAI1	P39176	P39176
E. coli IAI1	P39177	P39177
E. coli IAI1	P39187	P39187
E. coli IAI1	P39196	P39196
E. coli IAI1	P39199	P39199
E. coli IAI1	P39274	P39274
E. coli IAI1	P39285	P39285
E. coli IAI1	P39286	P39286
E. coli IAI1	P39297	P39297
E. coli IAI1	P39298	P39298
E. coli IAI1	P39304	P39304
E. coli IAI1	P39310	P39310
E. coli IAI1	P39315	P39315
E. coli IAI1	P39321	P39321
E. coli IAI1	P39325	P39325
E. coli IAI1	P39342	P39342
E. coli IAI1	P39371	P39371
E. coli IAI1	P39376	P39376
E. coli IAI1	P39377	P39377
E. coli IAI1	P39379	P39379
E. coli IAI1	P39383	P39383
E. coli IAI1	P39384	P39384
E. coli IAI1	P39396	P39396
E. coli IAI1	P39399	P39399
E. coli IAI1	P39406	P39406
E. coli IAI1	P39407	P39407
E. coli IAI1	P39408	P39408
E. coli IAI1	P39829	P39829
E. coli IAI1	P39830	P39830
E. coli IAI1	P39831	P39831
E. coli IAI1	P39838	P39838
E. coli IAI1	P40120	P40120
E. coli IAI1	P40191	P40191
E. coli IAI1	P40710	P40710
E. coli IAI1	P40719	P40719
E. coli IAI1	P40874	P40874
E. coli IAI1	P41052	P41052
E. coli IAI1	P41407	P41407
E. coli IAI1	P41409	P41409
E. coli IAI1	P42596	P42596
E. coli IAI1	P42599	P42599
E. coli IAI1	P42604	P42604
E. coli IAI1	P42616	P42616
E. coli IAI1	P42620	P42620
E. coli IAI1	P42626	P42626
E. coli IAI1	P42628	P42628
E. coli IAI1	P42630	P42630
E. coli IAI1	P42632	P42632
E. coli IAI1	P42641	P42641
E. coli IAI1	P43329	P43329
E. coli IAI1	P43337	P43337
E. coli IAI1	P43341	P43341
E. coli IAI1	P43671	P43671
E. coli IAI1	P43672	P43672
E. coli IAI1	P45395	P45395
E. coli IAI1	P45425	P45425
E. coli IAI1	P45464	P45464
E. coli IAI1	P45475	P45475
E. coli IAI1	P45523	P45523
E. coli IAI1	P45527	P45527
E. coli IAI1	P45531	P45531
E. coli IAI1	P45537	P45537
E. coli IAI1	P45544	P45544
E. coli IAI1	P45568	P45568
E. coli IAI1	P45577	P45577
E. coli IAI1	P45578	P45578
E. coli IAI1	P45748	P45748
E. coli IAI1	P45771	P45771
E. coli IAI1	P45799	P45799
E. coli IAI1	P45800	P45800
E. coli IAI1	P45807	P45807
E. coli IAI1	P45955	P45955
E. coli IAI1	P46022	P46022
E. coli IAI1	P46118	P46118
E. coli IAI1	P46122	P46122
E. coli IAI1	P46125	P46125
E. coli IAI1	P46130	P46130
E. coli IAI1	P46474	P46474
E. coli IAI1	P46837	P46837
E. coli IAI1	P46852	P46852
E. coli IAI1	P46853	P46853
E. coli IAI1	P46854	P46854
E. coli IAI1	P46887	P46887
E. coli IAI1	P46888	P46888
E. coli IAI1	P46889	P46889
E. coli IAI1	P50456	P50456
E. coli IAI1	P50457	P50457
E. coli IAI1	P50465	P50465
E. coli IAI1	P51024	P51024
E. coli IAI1	P51025	P51025
E. coli IAI1	P51981	P51981
E. coli IAI1	P52006	P52006
E. coli IAI1	P52007	P52007
E. coli IAI1	P52060	P52060
E. coli IAI1	P52061	P52061
E. coli IAI1	P52076	P52076
E. coli IAI1	P52095	P52095
E. coli IAI1	P52096	P52096
E. coli IAI1	P52097	P52097
E. coli IAI1	P52101	P52101
E. coli IAI1	P52108	P52108
E. coli IAI1	P52119	P52119
E. coli IAI1	P52598	P52598
E. coli IAI1	P52612	P52612
E. coli IAI1	P52643	P52643
E. coli IAI1	P52644	P52644
E. coli IAI1	P52645	P52645
E. coli IAI1	P52647	P52647
E. coli IAI1	P52697	P52697
E. coli IAI1	P55135	P55135
E. coli IAI1	P55734	P55734
E. coli IAI1	P56256	P56256
E. coli IAI1	P56258	P56258
E. coli IAI1	P56262	P56262
E. coli IAI1	P56580	P56580
E. coli IAI1	P60061	P60061
E. coli IAI1	P60240	P60240
E. coli IAI1	P60293	P60293
E. coli IAI1	P60340	P60340
E. coli IAI1	P60390	P60390
E. coli IAI1	P60422	P60422
E. coli IAI1	P60438	P60438
E. coli IAI1	P60472	P60472
E. coli IAI1	P60546	P60546
E. coli IAI1	P60560	P60560
E. coli IAI1	P60566	P60566
E. coli IAI1	P60584	P60584
E. coli IAI1	P60595	P60595
E. coli IAI1	P60624	P60624
E. coli IAI1	P60651	P60651
E. coli IAI1	P60664	P60664
E. coli IAI1	P60716	P60716
E. coli IAI1	P60720	P60720
E. coli IAI1	P60723	P60723
E. coli IAI1	P60752	P60752
E. coli IAI1	P60757	P60757
E. coli IAI1	P60778	P60778
E. coli IAI1	P60785	P60785
E. coli IAI1	P60869	P60869
E. coli IAI1	P60872	P60872
E. coli IAI1	P60906	P60906
E. coli IAI1	P61175	P61175
E. coli IAI1	P61316	P61316
E. coli IAI1	P61320	P61320
E. coli IAI1	P61517	P61517
E. coli IAI1	P61714	P61714
E. coli IAI1	P61887	P61887
E. coli IAI1	P61889	P61889
E. coli IAI1	P61949	P61949
E. coli IAI1	P62399	P62399
E. coli IAI1	P62517	P62517
E. coli IAI1	P62615	P62615
E. coli IAI1	P62617	P62617
E. coli IAI1	P62620	P62620
E. coli IAI1	P62623	P62623
E. coli IAI1	P62672	P62672
E. coli IAI1	P62707	P62707
E. coli IAI1	P62723	P62723
E. coli IAI1	P62768	P62768
E. coli IAI1	P63020	P63020
E. coli IAI1	P63177	P63177
E. coli IAI1	P63183	P63183
E. coli IAI1	P63224	P63224
E. coli IAI1	P63228	P63228
E. coli IAI1	P63235	P63235
E. coli IAI1	P63284	P63284
E. coli IAI1	P63386	P63386
E. coli IAI1	P63389	P63389
E. coli IAI1	P63417	P63417
E. coli IAI1	P63883	P63883
E. coli IAI1	P64423	P64423
E. coli IAI1	P64429	P64429
E. coli IAI1	P64448	P64448
E. coli IAI1	P64451	P64451
E. coli IAI1	P64455	P64455
E. coli IAI1	P64461	P64461
E. coli IAI1	P64463	P64463
E. coli IAI1	P64467	P64467
E. coli IAI1	P64476	P64476
E. coli IAI1	P64483	P64483
E. coli IAI1	P64490	P64490
E. coli IAI1	P64493	P64493
