organism	protein_id	gene_name	is_hit	n_hits	list_hits
ED1a	B7MUA7	RLUB	FALSE	0	""
ED1a	B7MUA8	BTUR	FALSE	0	""
ED1a	B7MUA9	YCIK	FALSE	0	""
ED1a	B7MUB0	SOHB	FALSE	0	""
ED1a	B7MUB1	ECED1_1500	FALSE	0	""
ED1a	B7MUB3	TOPA	FALSE	0	""
ED1a	B7MUB4	CYSB	FALSE	0	""
ED1a	B7MUB9	RIBA	FALSE	0	""
ED1a	B7MUC2	YCIM	FALSE	0	""
ED1a	B7MUC3	PYRF	FALSE	0	""
ED1a	B7MUC4	YCIH	FALSE	0	""
ED1a	B7MUC6	DEOT	FALSE	0	""
ED1a	B7MUC9	RNB	FALSE	0	""
ED1a	B7MUD1	FABI	FALSE	0	""
ED1a	B7MUD3	ECED1_1501	FALSE	0	""
ED1a	B7MUD7	SAPF	FALSE	0	""
ED1a	B7MUD8	SAPD	FALSE	0	""
ED1a	B7MUD9	SAPC	FALSE	0	""
ED1a	B7MUE1	SAPA	FALSE	0	""
ED1a	B7MUE3	PSPF	FALSE	0	""
ED1a	B7MUE4	PSPA	TRUE	1	0,05,10,2,50
ED1a	B7MUE5	PSPB	TRUE	1	0,05,10,2,50
ED1a	B7MUE8	PSPE	FALSE	0	""
ED1a	B7MUF6	YCJT	FALSE	0	""
ED1a	B7MUG0	YCJW	FALSE	0	""
ED1a	B7MUG1	YCJX	FALSE	0	""
ED1a	B7MUG2	YCJF	FALSE	0	""
ED1a	B7MUG3	TYRR	FALSE	0	""
ED1a	B7MUG4	TPX	FALSE	0	""
ED1a	B7MUG5	YCJG	FALSE	0	""
ED1a	B7MUH1	YCJZ	FALSE	0	""
ED1a	B7MUH2	MPPA	FALSE	0	""
ED1a	B7MUH3	YNAI	FALSE	0	""
ED1a	B7MUH4	HSLJ	FALSE	0	""
ED1a	B7MUH5	USPE	FALSE	0	""
ED1a	B7MUH6	FNR	FALSE	0	""
ED1a	B7MUI2	YDAL	FALSE	0	""
ED1a	B7MUI4	ZNTB	FALSE	0	""
ED1a	B7MUI7	TTCA	FALSE	0	""
ED1a	B7MUJ0	USPF	FALSE	0	""
ED1a	B7MUJ3	YDBK	FALSE	0	""
ED1a	B7MUJ6	LDHA	FALSE	0	""
ED1a	B7MUJ7	YDBH	FALSE	0	""
ED1a	B7MUJ8	YNBE	FALSE	0	""
ED1a	B7MUK1	YDBC	FALSE	0	""
ED1a	B7MUK2	AZOR	FALSE	0	""
ED1a	B7MUK3	HRPA	FALSE	0	""
ED1a	B7MUK4	YDCF	FALSE	0	""
ED1a	B7MUK5	ALDA	FALSE	0	""
ED1a	B7MUL2	MDOD	FALSE	0	""
ED1a	B7MUL4	YDCH	FALSE	0	""
ED1a	B7MUL5	RIML	FALSE	0	""
ED1a	B7MUL6	YNCE	FALSE	0	""
ED1a	B7MUL8	TEHB	FALSE	0	""
ED1a	B7MUL9	YDCL	FALSE	0	""
ED1a	B7MUM1	YDCN	FALSE	0	""
ED1a	B7MUM2	YDCP	FALSE	0	""
ED1a	B7MUM6	YDCS	TRUE	1	0,05,10,2,50
ED1a	B7MUN2	YDCY	FALSE	0	""
ED1a	B7MUN4	YNCA	FALSE	0	""
ED1a	B7MUN7	FDNH	FALSE	0	""
ED1a	B7MUP6	YDDH	FALSE	0	""
ED1a	B7MUP7	NHOA	FALSE	0	""
ED1a	B7MUQ2	NARZ	FALSE	0	""
ED1a	B7MUQ5	FDNG	FALSE	0	""
ED1a	B7MUQ9	HIPA	FALSE	0	""
ED1a	B7MUR2	ADHP	FALSE	0	""
ED1a	B7MUR3	MAEA	FALSE	0	""
ED1a	B7MUR5	OSMC	TRUE	1	0,05,10,2,50
ED1a	B7MUR8	YDDW	FALSE	0	""
ED1a	B7MUR9	GADC	TRUE	1	0,05,10,2,50
ED1a	B7MUS0	GADB	TRUE	1	0,05,10,2,50
ED1a	B7MUS3	YDEN	FALSE	0	""
ED1a	B7MUS7	YDFG	FALSE	0	""
ED1a	B7MUS8	YDFH	FALSE	0	""
ED1a	B7MUT5	YNEI	FALSE	0	""
ED1a	B7MUT8	MARC	FALSE	0	""
ED1a	B7MUT9	MARR	FALSE	0	""
ED1a	B7MUU7	DCP	FALSE	0	""
ED1a	B7MUU8	YNFL	FALSE	0	""
ED1a	B7MUV0	YDFZ	FALSE	0	""
ED1a	B7MUV1	YDFI	FALSE	0	""
ED1a	B7MUV7|B7MX50	EAAA	FALSE	0	""
ED1a	B7MUV9|B7MX52	EIBA	TRUE	1	0,05,10,2,50
ED1a	B7MUW6	ECED1_1687	FALSE	0	""
ED1a	B7MUW7	ECED1_1688	FALSE	0	""
ED1a	B7MUX1	ECED1_1692	FALSE	0	""
ED1a	B7MUX2	ECED1_1693	FALSE	0	""
ED1a	B7MUY0	ECED1_1701	TRUE	1	0,05,10,2,50
ED1a	B7MUZ2	ECED1_1713	FALSE	0	""
ED1a	B7MUZ3	ECED1_1714	FALSE	0	""
ED1a	B7MV03	ECED1_1725	FALSE	0	""
ED1a	B7MV06	ECED1_1728	FALSE	0	""
ED1a	B7MV09	QUEH	FALSE	0	""
ED1a	B7MV18	ECED1_1740	FALSE	0	""
ED1a	B7MV22	ECED1_1744	FALSE	0	""
ED1a	B7MV23	SLYB	FALSE	0	""
ED1a	B7MV29	YNFB	FALSE	0	""
ED1a	B7MV30	SPEG	TRUE	1	0,05,10,2,50
ED1a	B7MV32	YNFD	TRUE	1	0,05,10,2,50
ED1a	B7MV35	YNFF	FALSE	0	""
ED1a	B7MV36	YNFG	FALSE	0	""
ED1a	B7MV38	DMSD	FALSE	0	""
ED1a	B7MV40	YNFK	FALSE	0	""
ED1a	B7MV41	DGSA	FALSE	0	""
ED1a	B7MV42	RIBC	FALSE	0	""
ED1a	B7MV43	MDTK	FALSE	0	""
ED1a	B7MV59	SUFS	FALSE	0	""
ED1a	B7MV61|B7MZ05	ECED1_1784|ECED1_3309	FALSE	0	""
ED1a	B7MV70	ECED1_1793	FALSE	0	""
ED1a	B7MV72	ECED1_1795	TRUE	1	0,05,10,2,50
ED1a	B7MV75	INT	FALSE	0	""
ED1a	B7MV78	PNTB	FALSE	0	""
ED1a	B7MV79	PNTA	FALSE	0	""
ED1a	B7MV80	YDGH	FALSE	0	""
ED1a	B7MV82	FOLM	FALSE	0	""
ED1a	B7MV84	RSTA	FALSE	0	""
ED1a	B7MV85	RSTB	FALSE	0	""
ED1a	B7MV86	TUS	FALSE	0	""
ED1a	B7MV87	FUMC	FALSE	0	""
ED1a	B7MV88	FUMA	FALSE	0	""
ED1a	B7MV89	MANA	FALSE	0	""
ED1a	B7MV91	BTUD	FALSE	0	""
ED1a	B7MV93	UIDA	TRUE	1	0,05,10,2,50
ED1a	B7MV94	UIDR	FALSE	0	""
ED1a	B7MV95	PHET	FALSE	0	""
ED1a	B7MV96	HDHA	FALSE	0	""
ED1a	B7MV97	MALI	FALSE	0	""
ED1a	B7MV98	MALX	FALSE	0	""
ED1a	B7MV99	MALY	FALSE	0	""
ED1a	B7MVA0	ADD	FALSE	0	""
ED1a	B7MVA1	YDGJ	FALSE	0	""
ED1a	B7MVA3	YDGT	FALSE	0	""
ED1a	B7MVA6	PFKB	FALSE	0	""
ED1a	B7MVA7	RSXC	FALSE	0	""
ED1a	B7MVA8	YNIA	FALSE	0	""
ED1a	B7MVA9	RSXG	FALSE	0	""
ED1a	B7MVB1	NTH	FALSE	0	""
ED1a	B7MVB2	YDGR	FALSE	0	""
ED1a	B7MVB3	GST	FALSE	0	""
ED1a	B7MVB4	PDXY	FALSE	0	""
ED1a	B7MVB5	TYRS	FALSE	0	""
ED1a	B7MVB6	PDXH	FALSE	0	""
ED1a	B7MVB7	YDHA	FALSE	0	""
ED1a	B7MVB8	ANMK	FALSE	0	""
ED1a	B7MVC0	SLYA	FALSE	0	""
ED1a	B7MVC2	YDHJ	FALSE	0	""
ED1a	B7MVC4	SODC	TRUE	1	0,05,10,2,50
ED1a	B7MVC5	YDHF	FALSE	0	""
ED1a	B7MVC6	YDHM	FALSE	0	""
ED1a	B7MVC7	NEMA	FALSE	0	""
ED1a	B7MVC8	GLOA	FALSE	0	""
ED1a	B7MVC9	RNT	FALSE	0	""
ED1a	B7MVD0	YDHD	FALSE	0	""
ED1a	B7MVD2	SODB	FALSE	0	""
ED1a	B7MVD4	PURR	FALSE	0	""
ED1a	B7MVD5	YDHB	FALSE	0	""
ED1a	B7MVD7	CFA	FALSE	0	""
ED1a	B7MVD8	YNJD	FALSE	0	""
ED1a	B7MVD9	YNJE	FALSE	0	""
ED1a	B7MVE0	YDHQ	FALSE	0	""
ED1a	B7MVE2	YDHR	TRUE	1	0,05,10,2,50
ED1a	B7MVF0	PNCA	FALSE	0	""
ED1a	B7MVF2	PYKF	FALSE	0	""
ED1a	B7MVF3	LPP	FALSE	0	""
ED1a	B7MVF4	YNHG	FALSE	0	""
ED1a	B7MVF7	SUFD	FALSE	0	""
ED1a	B7MVF8	SUFC	FALSE	0	""
ED1a	B7MVF9	SUFB	FALSE	0	""
ED1a	B7MVG2	YDII	FALSE	0	""
ED1a	B7MVG3	YDIJ	FALSE	0	""
ED1a	B7MVG9	AROD	FALSE	0	""
ED1a	B7MVH3	YDIO	FALSE	0	""
ED1a	B7MVI1	PPS	FALSE	0	""
ED1a	B7MVI2	PPSR	FALSE	0	""
ED1a	B7MVI3	AROH	FALSE	0	""
ED1a	B7MVI6	YDIV	FALSE	0	""
ED1a	B7MVI7	RND	FALSE	0	""
ED1a	B7MVI8	FADD	FALSE	0	""
ED1a	B7MVJ1	IHFA	FALSE	0	""
ED1a	B7MVJ2	YOAB	FALSE	0	""
ED1a	B7MVJ3	PHES	FALSE	0	""
ED1a	B7MVJ4	RPLT	FALSE	0	""
ED1a	B7MVJ5	RPMI	TRUE	1	0,05,10,2,50
ED1a	B7MVJ7	THRS	FALSE	0	""
ED1a	B7MVK2	YDIY	TRUE	1	0,05,10,2,50
ED1a	B7MVK3	YOBD	FALSE	0	""
ED1a	B7MVK5	RRMA	FALSE	0	""
ED1a	B7MVK6	YNIB	FALSE	0	""
ED1a	B7MVK7	YNIC	FALSE	0	""
ED1a	B7MVK9	YDJN	FALSE	0	""
ED1a	B7MVL2	CHBG	FALSE	0	""
ED1a	B7MVL6	YEBR	FALSE	0	""
ED1a	B7MVL7	CHBB	FALSE	0	""
ED1a	B7MVL8	OSME	TRUE	1	0,05,10,2,50
ED1a	B7MVL9	NADE	FALSE	0	""
ED1a	B7MVM2	SPY	FALSE	0	""
ED1a	B7MVM7	ASTC	FALSE	0	""
ED1a	B7MVM8	XTHA	FALSE	0	""
ED1a	B7MVN0	YDJY	FALSE	0	""
ED1a	B7MVN3	YNJB	FALSE	0	""
ED1a	B7MVN5	EDA	FALSE	0	""
ED1a	B7MVN6	EDD	FALSE	0	""
ED1a	B7MVN8	ZWF	FALSE	0	""
ED1a	B7MVN9	GDHA	FALSE	0	""
ED1a	B7MVP0	TOPB	FALSE	0	""
ED1a	B7MVP1	SELD	FALSE	0	""
ED1a	B7MVP3	YDJA	FALSE	0	""
ED1a	B7MVP5	SPPA	FALSE	0	""
ED1a	B7MVP6	ANSA	FALSE	0	""
ED1a	B7MVP7	RUVA	FALSE	0	""
ED1a	B7MVQ0	YDJF	FALSE	0	""
ED1a	B7MVQ3	YECD	TRUE	1	0,05,10,2,50
ED1a	B7MVQ4	YDJI	FALSE	0	""
ED1a	B7MVQ7	YDJL	FALSE	0	""
ED1a	B7MVQ9	MSRB	FALSE	0	""
ED1a	B7MVR0	GAPA	FALSE	0	""
ED1a	B7MVR1	YEAD	FALSE	0	""
ED1a	B7MVR2	YEAE	FALSE	0	""
ED1a	B7MVR3	MIPA	FALSE	0	""
ED1a	B7MVR4	YEAG	FALSE	0	""
ED1a	B7MVR9	YEAK	FALSE	0	""
ED1a	B7MVS4	YEAO	FALSE	0	""
ED1a	B7MVS6	YEAP	FALSE	0	""
ED1a	B7MVT5	YEAY	FALSE	0	""
ED1a	B7MVT6	YEAZ	FALSE	0	""
ED1a	B7MVT9	YOAC	FALSE	0	""
ED1a	B7MVU1	PABB	FALSE	0	""
ED1a	B7MVU2	NUDL	FALSE	0	""
ED1a	B7MVU3	SDAA	FALSE	0	""
ED1a	B7MVU5	YOAE	FALSE	0	""
ED1a	B7MVU6	MANX	FALSE	0	""
ED1a	B7MVU7	MANY	FALSE	0	""
ED1a	B7MVU8	MANZ	FALSE	0	""
ED1a	B7MVV1	CHEB	TRUE	1	0,05,10,2,50
ED1a	B7MVV2	CSPC	FALSE	0	""
ED1a	B7MVV7	KDGR	FALSE	0	""
ED1a	B7MVV9	HTPX	FALSE	0	""
ED1a	B7MVW0	PRC	FALSE	0	""
ED1a	B7MVW1	PROQ	FALSE	0	""
ED1a	B7MVW2	OTSA	FALSE	0	""
ED1a	B7MVW4	YEBT	FALSE	0	""
ED1a	B7MVW5	RSMF	FALSE	0	""
ED1a	B7MVW6	YEBV	FALSE	0	""
ED1a	B7MVX0	YEBY	FALSE	0	""
ED1a	B7MVX4	YOBB	FALSE	0	""
ED1a	B7MVX5	EXOX	FALSE	0	""
ED1a	B7MVX7	YEBE	TRUE	1	0,05,10,2,50
ED1a	B7MVX8	YEBF	TRUE	1	0,05,10,2,50
ED1a	B7MVX9	YEBG	FALSE	0	""
ED1a	B7MVY0	PURT	FALSE	0	""
ED1a	B7MVY2	YECC	FALSE	0	""
ED1a	B7MVY3	YECS	FALSE	0	""
ED1a	B7MVY4	YEBK	FALSE	0	""
ED1a	B7MVY5	PYKA	FALSE	0	""
ED1a	B7MVY6	LPXM	FALSE	0	""
ED1a	B7MVY8	ZNUA	TRUE	1	0,05,10,2,50
ED1a	B7MVY9	ZNUC	FALSE	0	""
ED1a	B7MVZ1	RUVB	FALSE	0	""
ED1a	B7MVZ2	AMYA	FALSE	0	""
ED1a	B7MVZ3	YEDD	FALSE	0	""
ED1a	B7MVZ4	RUVC	FALSE	0	""
ED1a	B7MVZ5	YEBC	FALSE	0	""
ED1a	B7MVZ6	NUDB	FALSE	0	""
ED1a	B7MVZ7	ASPS	FALSE	0	""
ED1a	B7MW00	ECED1_2074	FALSE	0	""
ED1a	B7MW03	EIBD	TRUE	1	0,05,10,2,50
ED1a	B7MW17	ECED1_2091	FALSE	0	""
ED1a	B7MW22	ECED1_2096	FALSE	0	""
ED1a	B7MW51	ECED1_2126	FALSE	0	""
ED1a	B7MW52	ECED1_2127	FALSE	0	""
ED1a	B7MW57	ECED1_2132	FALSE	0	""
ED1a	B7MW64	CMOA	FALSE	0	""
ED1a	B7MW65	CMOB	FALSE	0	""
ED1a	B7MW66	TORZ	TRUE	1	0,05,10,2,50
ED1a	B7MW68	CUTC	FALSE	0	""
ED1a	B7MW69	YECM	FALSE	0	""
ED1a	B7MW70	ARGS	FALSE	0	""
ED1a	B7MW75	CHEY	TRUE	1	0,05,10,2,50
ED1a	B7MW79	TAR	TRUE	1	0,05,10,2,50
ED1a	B7MW84	YECG	FALSE	0	""
ED1a	B7MW85	AMN	FALSE	0	""
ED1a	B7MW86	OTSB	FALSE	0	""
ED1a	B7MW92	YECJ	FALSE	0	""
ED1a	B7MW95	FTN	FALSE	0	""
ED1a	B7MW96	YECH	TRUE	1	0,05,10,2,50
ED1a	B7MW97	TYRP	FALSE	0	""
ED1a	B7MW98	YECA	FALSE	0	""
ED1a	B7MW99	PGSA	FALSE	0	""
ED1a	B7MWA0	UVRC	FALSE	0	""
ED1a	B7MWA1	UVRY	FALSE	0	""
ED1a	B7MWA6	DCYD	FALSE	0	""
ED1a	B7MWA7	FLIY	FALSE	0	""
ED1a	B7MWB0	FLIC	TRUE	1	0,05,10,2,50
ED1a	B7MWB6	YEDE	FALSE	0	""
ED1a	B7MWC2	ERFK	FALSE	0	""
ED1a	B7MWC4	YBCL	FALSE	0	""
ED1a	B7MWE3	YEDQ	FALSE	0	""
ED1a	B7MWE6	YEDI	FALSE	0	""
ED1a	B7MWE9	DCM	FALSE	0	""
ED1a	B7MWF3	HCHA	TRUE	1	0,05,10,2,50
ED1a	B7MWF4	YEDV	FALSE	0	""
ED1a	B7MWF5	YEDW	FALSE	0	""
ED1a	B7MWF7	MSRP	FALSE	0	""
ED1a	B7MWF9	YODA	TRUE	1	0,05,10,2,50
ED1a	B7MWG2	YEEZ	FALSE	0	""
ED1a	B7MWG3	MTFA	FALSE	0	""
ED1a	B7MWG5	IRP	FALSE	0	""
ED1a	B7MWH1	CLD	FALSE	0	""
ED1a	B7MWI0	TAGD	FALSE	0	""
ED1a	B7MWI1	ECED1_2386	FALSE	0	""
ED1a	B7MWI6	ECED1_2265	FALSE	0	""
ED1a	B7MWK0	ECED1_2279	FALSE	0	""
ED1a	B7MWK1	ECED1_2280	FALSE	0	""
ED1a	B7MWK2	ECED1_2281	FALSE	0	""
ED1a	B7MWK3	WZA	FALSE	0	""
ED1a	B7MWK4	YEGH	FALSE	0	""
ED1a	B7MWK9	ALKA	FALSE	0	""
ED1a	B7MWL0	YEEN	FALSE	0	""
ED1a	B7MWL5	ECED1_2294	FALSE	0	""
ED1a	B7MWL6	ECED1_2295	FALSE	0	""
ED1a	B7MWL7	ECED1_2296	FALSE	0	""
ED1a	B7MWM6	ECED1_2305	TRUE	1	0,05,10,2,50
ED1a	B7MWN2	ECED1_2311	FALSE	0	""
ED1a	B7MWP4	ECED1_2323	FALSE	0	""
ED1a	B7MWP8	COBT	FALSE	0	""
ED1a	B7MWP9	COBS	FALSE	0	""
ED1a	B7MWQ0	COBU	FALSE	0	""
ED1a	B7MWR3	ECED1_2342	FALSE	0	""
ED1a	B7MWS8	YEEX	TRUE	1	0,05,10,2,50
ED1a	B7MWS9	YEEA	FALSE	0	""
ED1a	B7MWT0	SBMC	FALSE	0	""
ED1a	B7MWT2	SBCB	FALSE	0	""
ED1a	B7MWT8	HISG	FALSE	0	""
ED1a	B7MWT9	HISD	FALSE	0	""
ED1a	B7MWU0	HISC	FALSE	0	""
ED1a	B7MWU1	HISB	FALSE	0	""
ED1a	B7MWU2	HISA	FALSE	0	""
ED1a	B7MWU3	HISF	FALSE	0	""
ED1a	B7MWU4	HISI	FALSE	0	""
ED1a	B7MWU7	GND	FALSE	0	""
ED1a	B7MWU8	WBDN	TRUE	1	0,05,10,2,50
ED1a	B7MWU9	ECED1_2380	FALSE	0	""
ED1a	B7MWV0	ECED1_2381	FALSE	0	""
ED1a	B7MWV1	ECED1_2382	FALSE	0	""
ED1a	B7MWV2	ECED1_2383	TRUE	1	0,05,10,2,50
ED1a	B7MWV6	GALF	FALSE	0	""
ED1a	B7MWV7	GNE	FALSE	0	""
ED1a	B7MWX0	ECED1_2552	FALSE	0	""
ED1a	B7MWX8	ASMA	FALSE	0	""
ED1a	B7MWX9	DCD	FALSE	0	""
ED1a	B7MWY0	UDK	FALSE	0	""
ED1a	B7MWY3	YEGD	FALSE	0	""
ED1a	B7MWY7	MDTA	FALSE	0	""
ED1a	B7MWY8	MDTB	FALSE	0	""
ED1a	B7MWZ1	BAES	FALSE	0	""
ED1a	B7MWZ2	BAER	FALSE	0	""
ED1a	B7MWZ3	YEGP	TRUE	1	0,05,10,2,50
ED1a	B7MWZ7	YEGQ	FALSE	0	""
ED1a	B7MWZ9	YOHF	FALSE	0	""
ED1a	B7MX01	ECED1_2585	TRUE	1	0,05,10,2,50
ED1a	B7MX07	ECED1_2441	TRUE	1	0,05,10,2,50
ED1a	B7MX08	ECED1_2442	FALSE	0	""
ED1a	B7MX10	YEIA	FALSE	0	""
ED1a	B7MX19	FRMC	FALSE	0	""
ED1a	B7MX23	YEGW	FALSE	0	""
ED1a	B7MX24	NFO	FALSE	0	""
ED1a	B7MX25	YEII	FALSE	0	""
ED1a	B7MX26	RIHB	FALSE	0	""
ED1a	B7MX29	YOHN	FALSE	0	""
ED1a	B7MX35	MRP	FALSE	0	""
ED1a	B7MX36	METG	FALSE	0	""
ED1a	B7MX37	ECED1_2471	TRUE	1	0,05,10,2,50
ED1a	B7MX40	YEIU	FALSE	0	""
ED1a	B7MX45	YEHR	FALSE	0	""
ED1a	B7MX46	YEHS	FALSE	0	""
ED1a	B7MX47	YEHT	FALSE	0	""
ED1a	B7MX49	ECED1_2483	FALSE	0	""
ED1a	B7MX56	INTA	FALSE	0	""
ED1a	B7MX99	ECED1_2533	FALSE	0	""
ED1a	B7MXA2	ATOC	FALSE	0	""
ED1a	B7MXA4	ROI	TRUE	1	0,05,10,2,50
ED1a	B7MXA7	ATOB	FALSE	0	""
ED1a	B7MXB0	ECED1_2544	FALSE	0	""
ED1a	B7MXB7	ECED1_2551	FALSE	0	""
ED1a	B7MXC0	ECED1_2554	TRUE	1	0,05,10,2,50
ED1a	B7MXC3	ECED1_2557	FALSE	0	""
ED1a	B7MXC4	GLPC	FALSE	0	""
ED1a	B7MXC8	ECED1_2562	TRUE	1	0,05,10,2,50
ED1a	B7MXE0	YEHZ	FALSE	0	""
ED1a	B7MXE1	BGLX	FALSE	0	""
ED1a	B7MXE2	DLD	FALSE	0	""
ED1a	B7MXE4	MENC	FALSE	0	""
ED1a	B7MXE7	MEND	FALSE	0	""
ED1a	B7MXE8	MENF	FALSE	0	""
ED1a	B7MXE9	ELAB	FALSE	0	""
ED1a	B7MXF0	ELAA	FALSE	0	""
ED1a	B7MXF2	DUSC	FALSE	0	""
ED1a	B7MXF5	CDD	FALSE	0	""
ED1a	B7MXF6	SANA	FALSE	0	""
ED1a	B7MXF7	YEIS	FALSE	0	""
ED1a	B7MXF8	YEIT	FALSE	0	""
ED1a	B7MXF9	NUOJ	FALSE	0	""
ED1a	B7MXG0	NUOI	FALSE	0	""
ED1a	B7MXG1	MGLA	FALSE	0	""
ED1a	B7MXG2	MGLB	FALSE	0	""
ED1a	B7MXG3	GALS	FALSE	0	""
ED1a	B7MXG5	NUOC	FALSE	0	""
ED1a	B7MXG6	FOLE	FALSE	0	""
ED1a	B7MXG7	NUOA	FALSE	0	""
ED1a	B7MXG8	LRHA	TRUE	1	0,05,10,2,50
ED1a	B7MXH0	LYSP	FALSE	0	""
ED1a	B7MXH1	YEIE	FALSE	0	""
ED1a	B7MXH3	YFBU	FALSE	0	""
ED1a	B7MXH5	ACKA	FALSE	0	""
ED1a	B7MXH7	YEIM	FALSE	0	""
ED1a	B7MXH8	YEIN	FALSE	0	""
ED1a	B7MXH9	YEIC	FALSE	0	""
ED1a	B7MXI0	FRUA	FALSE	0	""
ED1a	B7MXI1	FRUK	FALSE	0	""
ED1a	B7MXI2	FRUB	FALSE	0	""
ED1a	B7MXI6	YEIP	FALSE	0	""
ED1a	B7MXI7	YEIQ	FALSE	0	""
ED1a	B7MXI8	YEIR	FALSE	0	""
ED1a	B7MXI9	ARGT	FALSE	0	""
ED1a	B7MXJ1	RTN	FALSE	0	""
ED1a	B7MXJ9	RSUA	FALSE	0	""
ED1a	B7MXK1	RPLY	FALSE	0	""
ED1a	B7MXK2	YEJK	FALSE	0	""
ED1a	B7MXK4	YEJM	FALSE	0	""
ED1a	B7MXK5	YFCM	FALSE	0	""
ED1a	B7MXK9	ECED1_2644	FALSE	0	""
ED1a	B7MXM2	FADL	FALSE	0	""
ED1a	B7MXM3	NARP	FALSE	0	""
ED1a	B7MXM5	CCMG	FALSE	0	""
ED1a	B7MXM6	CCMF	FALSE	0	""
ED1a	B7MXM7	CCME	FALSE	0	""
ED1a	B7MXN1	CCMA	FALSE	0	""
ED1a	B7MXN2	NAPC	FALSE	0	""
ED1a	B7MXN4	NAPH	FALSE	0	""
ED1a	B7MXN6	NAPA	FALSE	0	""
ED1a	B7MXP0	ECO	FALSE	0	""
ED1a	B7MXP2	YPDA	FALSE	0	""
ED1a	B7MXP6	OMPC	FALSE	0	""
ED1a	B7MXP7	RCSD	FALSE	0	""
ED1a	B7MXP8	RCSB	FALSE	0	""
ED1a	B7MXP9	RCSC	FALSE	0	""
ED1a	B7MXR2	GYRA	FALSE	0	""
ED1a	B7MXR3	UBIG	FALSE	0	""
ED1a	B7MXR5	NRDA	FALSE	0	""
ED1a	B7MXR6	NRDB	FALSE	0	""
ED1a	B7MXR7	YFER	FALSE	0	""
ED1a	B7MXR9	GLPQ	FALSE	0	""
ED1a	B7MXS0	GLPT	FALSE	0	""
ED1a	B7MXS1	GLPA	FALSE	0	""
ED1a	B7MXS2	GLPB	FALSE	0	""
ED1a	B7MXS3	CYSK	FALSE	0	""
ED1a	B7MXS4	PTSH	FALSE	0	""
ED1a	B7MXS8	RHMD	FALSE	0	""
ED1a	B7MXS9	CYSM	TRUE	1	0,05,10,2,50
ED1a	B7MXT0	YFAY	FALSE	0	""
ED1a	B7MXT1	YFAZ	FALSE	0	""
ED1a	B7MXT2	NUDI	FALSE	0	""
ED1a	B7MXT3	CYSP	FALSE	0	""
ED1a	B7MXT6	ARNA	FALSE	0	""
ED1a	B7MXT8	YFEX	FALSE	0	""
ED1a	B7MXU2	PMRD	FALSE	0	""
ED1a	B7MXU3	MENE	FALSE	0	""
ED1a	B7MXU5	MENB	FALSE	0	""
ED1a	B7MXV1	RBN	FALSE	0	""
ED1a	B7MXV2	YFBK	FALSE	0	""
ED1a	B7MXV4	YFBM	FALSE	0	""
ED1a	B7MXV5	NUON	FALSE	0	""
ED1a	B7MXV6	NUOM	FALSE	0	""
ED1a	B7MXV7	NUOL	FALSE	0	""
ED1a	B7MXV8	NUOK	FALSE	0	""
ED1a	B7MXW2	NUOG	FALSE	0	""
ED1a	B7MXW3	NUOF	FALSE	0	""
ED1a	B7MXW4	NUOE	FALSE	0	""
ED1a	B7MXW5	YFFH	FALSE	0	""
ED1a	B7MXW6	NUOB	FALSE	0	""
ED1a	B7MXW7	NARQ	FALSE	0	""
ED1a	B7MXW9	YFBQ	FALSE	0	""
ED1a	B7MXX0	YFBR	FALSE	0	""
ED1a	B7MXX1	YFBS	FALSE	0	""
ED1a	B7MXX2	YFBT	FALSE	0	""
ED1a	B7MXX3	YPFI	FALSE	0	""
ED1a	B7MXX4	YPFJ	FALSE	0	""
ED1a	B7MXX5	PTA	FALSE	0	""
ED1a	B7MXX6	YFCC	FALSE	0	""
ED1a	B7MXX7	YFCD	FALSE	0	""
ED1a	B7MXX8	YFCE	FALSE	0	""
ED1a	B7MXX9	YFCF	FALSE	0	""
ED1a	B7MXY1	FOLX	FALSE	0	""
ED1a	B7MXY2	YFCH	FALSE	0	""
ED1a	B7MXY4	HISP	FALSE	0	""
ED1a	B7MXY6	HISJ	FALSE	0	""
ED1a	B7MXY7	PURN	FALSE	0	""
ED1a	B7MXY8	UBIX	FALSE	0	""
ED1a	B7MXY9	PURF	FALSE	0	""
ED1a	B7MXZ1	DEDD	FALSE	0	""
ED1a	B7MXZ2	FOLC	FALSE	0	""
ED1a	B7MXZ3	ACCD	FALSE	0	""
ED1a	B7MXZ4	DEDA	FALSE	0	""
ED1a	B7MXZ5	TRUA	FALSE	0	""
ED1a	B7MXZ6	USG	FALSE	0	""
ED1a	B7MXZ7	PDXB	FALSE	0	""
ED1a	B7MXZ9	YFCJ	FALSE	0	""
ED1a	B7MY00	FABB	FALSE	0	""
ED1a	B7MY01	TRMC	FALSE	0	""
ED1a	B7MY06	AROC	FALSE	0	""
ED1a	B7MY07	PRMB	FALSE	0	""
ED1a	B7MY08	YFCN	FALSE	0	""
ED1a	B7MY16	FADJ	FALSE	0	""
ED1a	B7MY17	FADI	FALSE	0	""
ED1a	B7MY18	YFCZ	FALSE	0	""
ED1a	B7MY19	HSCA	FALSE	0	""
ED1a	B7MY20	VACJ	FALSE	0	""
ED1a	B7MY23	DSDC	FALSE	0	""
ED1a	B7MY24	DSDX	TRUE	1	0,05,10,2,50
ED1a	B7MY25	DSDA	FALSE	0	""
ED1a	B7MY28	EVGA	FALSE	0	""
