Well	Species	Concentration	Replicate	Time	OD
C6	E. rectale	50	2	19	0.238
C6	E. rectale	50	2	20	0.272
C6	E. rectale	50	2	21	0.278
C6	E. rectale	50	2	22	0.289
C6	E. rectale	50	2	23	0.302
C6	E. rectale	50	2	24	0.318
C6	E. rectale	50	3	0	0.16
C6	E. rectale	50	3	1	0.154
C6	E. rectale	50	3	2	0.147
C6	E. rectale	50	3	3	0.141
C6	E. rectale	50	3	4	0.137
C6	E. rectale	50	3	5	0.135
C6	E. rectale	50	3	6	0.133
C6	E. rectale	50	3	7	0.132
C6	E. rectale	50	3	8	0.133
C6	E. rectale	50	3	9	0.134
C6	E. rectale	50	3	10	0.137
C6	E. rectale	50	3	11	0.141
C6	E. rectale	50	3	12	0.145
C6	E. rectale	50	3	13	0.151
C6	E. rectale	50	3	14	0.157
C6	E. rectale	50	3	15	0.165
C6	E. rectale	50	3	16	0.176
C6	E. rectale	50	3	17	0.188
C6	E. rectale	50	3	18	0.202
C6	E. rectale	50	3	19	0.221
C6	E. rectale	50	3	20	0.242
C6	E. rectale	50	3	21	0.265
C6	E. rectale	50	3	22	0.268
C6	E. rectale	50	3	23	0.267
C6	E. rectale	50	3	24	0.271
C7	E. rectale	40	1	0	0.147
C7	E. rectale	40	1	1	0.142
C7	E. rectale	40	1	2	0.135
C7	E. rectale	40	1	3	0.13
C7	E. rectale	40	1	4	0.127
C7	E. rectale	40	1	5	0.126
C7	E. rectale	40	1	6	0.126
C7	E. rectale	40	1	7	0.128
C7	E. rectale	40	1	8	0.132
C7	E. rectale	40	1	9	0.139
C7	E. rectale	40	1	10	0.148
C7	E. rectale	40	1	11	0.159
C7	E. rectale	40	1	12	0.173
C7	E. rectale	40	1	13	0.19
C7	E. rectale	40	1	14	0.21
C7	E. rectale	40	1	15	0.236
C7	E. rectale	40	1	16	0.267
C7	E. rectale	40	1	17	0.281
C7	E. rectale	40	1	18	0.289
C7	E. rectale	40	1	19	0.308
C7	E. rectale	40	1	20	0.335
C7	E. rectale	40	1	21	0.388
C7	E. rectale	40	1	22	0.403
C7	E. rectale	40	1	23	0.374
C7	E. rectale	40	1	24	0.366
C7	E. rectale	40	2	0	0.146
C7	E. rectale	40	2	1	0.14
C7	E. rectale	40	2	2	0.132
C7	E. rectale	40	2	3	0.127
C7	E. rectale	40	2	4	0.124
C7	E. rectale	40	2	5	0.123
C7	E. rectale	40	2	6	0.123
C7	E. rectale	40	2	7	0.125
C7	E. rectale	40	2	8	0.13
C7	E. rectale	40	2	9	0.137
C7	E. rectale	40	2	10	0.147
C7	E. rectale	40	2	11	0.16
C7	E. rectale	40	2	12	0.175
C7	E. rectale	40	2	13	0.193
C7	E. rectale	40	2	14	0.214
C7	E. rectale	40	2	15	0.241
C7	E. rectale	40	2	16	0.269
C7	E. rectale	40	2	17	0.281
C7	E. rectale	40	2	18	0.29
C7	E. rectale	40	2	19	0.309
C7	E. rectale	40	2	20	0.338
C7	E. rectale	40	2	21	0.391
C7	E. rectale	40	2	22	0.399
C7	E. rectale	40	2	23	0.383
C7	E. rectale	40	2	24	0.368
C7	E. rectale	40	3	0	0.154
C7	E. rectale	40	3	1	0.146
C7	E. rectale	40	3	2	0.138
C7	E. rectale	40	3	3	0.132
C7	E. rectale	40	3	4	0.129
C7	E. rectale	40	3	5	0.128
C7	E. rectale	40	3	6	0.128
C7	E. rectale	40	3	7	0.131
C7	E. rectale	40	3	8	0.136
C7	E. rectale	40	3	9	0.143
C7	E. rectale	40	3	10	0.152
C7	E. rectale	40	3	11	0.163
C7	E. rectale	40	3	12	0.176
C7	E. rectale	40	3	13	0.19
C7	E. rectale	40	3	14	0.205
C7	E. rectale	40	3	15	0.226
C7	E. rectale	40	3	16	0.252
C7	E. rectale	40	3	17	0.258
C7	E. rectale	40	3	18	0.275
C7	E. rectale	40	3	19	0.284
C7	E. rectale	40	3	20	0.303
C7	E. rectale	40	3	21	0.332
C7	E. rectale	40	3	22	0.373
C7	E. rectale	40	3	23	0.389
C7	E. rectale	40	3	24	0.407
C8	E. rectale	30	1	0	0.145
C8	E. rectale	30	1	1	0.139
C8	E. rectale	30	1	2	0.132
C8	E. rectale	30	1	3	0.127
C8	E. rectale	30	1	4	0.125
C8	E. rectale	30	1	5	0.126
C8	E. rectale	30	1	6	0.127
C8	E. rectale	30	1	7	0.133
C8	E. rectale	30	1	8	0.142
C8	E. rectale	30	1	9	0.154
C8	E. rectale	30	1	10	0.167
C8	E. rectale	30	1	11	0.18
C8	E. rectale	30	1	12	0.195
C8	E. rectale	30	1	13	0.216
C8	E. rectale	30	1	14	0.243
C8	E. rectale	30	1	15	0.265
C8	E. rectale	30	1	16	0.277
C8	E. rectale	30	1	17	0.291
C8	E. rectale	30	1	18	0.316
C8	E. rectale	30	1	19	0.349
C8	E. rectale	30	1	20	0.387
C8	E. rectale	30	1	21	0.372
C8	E. rectale	30	1	22	0.36
C8	E. rectale	30	1	23	0.355
C8	E. rectale	30	1	24	0.352
C8	E. rectale	30	2	0	0.153
C8	E. rectale	30	2	1	0.145
C8	E. rectale	30	2	2	0.136
C8	E. rectale	30	2	3	0.131
C8	E. rectale	30	2	4	0.128
C8	E. rectale	30	2	5	0.129
C8	E. rectale	30	2	6	0.131
C8	E. rectale	30	2	7	0.137
C8	E. rectale	30	2	8	0.147
C8	E. rectale	30	2	9	0.16
C8	E. rectale	30	2	10	0.173
C8	E. rectale	30	2	11	0.187
C8	E. rectale	30	2	12	0.203
C8	E. rectale	30	2	13	0.224
C8	E. rectale	30	2	14	0.257
C8	E. rectale	30	2	15	0.271
C8	E. rectale	30	2	16	0.279
C8	E. rectale	30	2	17	0.298
C8	E. rectale	30	2	18	0.327
C8	E. rectale	30	2	19	0.376
C8	E. rectale	30	2	20	0.381
C8	E. rectale	30	2	21	0.362
C8	E. rectale	30	2	22	0.358
C8	E. rectale	30	2	23	0.354
C8	E. rectale	30	2	24	0.351
C8	E. rectale	30	3	0	0.147
C8	E. rectale	30	3	1	0.141
C8	E. rectale	30	3	2	0.134
C8	E. rectale	30	3	3	0.129
C8	E. rectale	30	3	4	0.127
C8	E. rectale	30	3	5	0.129
C8	E. rectale	30	3	6	0.132
C8	E. rectale	30	3	7	0.138
C8	E. rectale	30	3	8	0.149
C8	E. rectale	30	3	9	0.16
C8	E. rectale	30	3	10	0.171
C8	E. rectale	30	3	11	0.182
C8	E. rectale	30	3	12	0.194
C8	E. rectale	30	3	13	0.211
C8	E. rectale	30	3	14	0.238
C8	E. rectale	30	3	15	0.255
C8	E. rectale	30	3	16	0.269
C8	E. rectale	30	3	17	0.282
C8	E. rectale	30	3	18	0.305
C8	E. rectale	30	3	19	0.339
C8	E. rectale	30	3	20	0.378
C8	E. rectale	30	3	21	0.387
C8	E. rectale	30	3	22	0.392
C8	E. rectale	30	3	23	0.368
C8	E. rectale	30	3	24	0.361
C9	E. rectale	20	1	0	0.141
C9	E. rectale	20	1	1	0.134
C9	E. rectale	20	1	2	0.127
C9	E. rectale	20	1	3	0.124
C9	E. rectale	20	1	4	0.125
C9	E. rectale	20	1	5	0.129
C9	E. rectale	20	1	6	0.137
C9	E. rectale	20	1	7	0.148
C9	E. rectale	20	1	8	0.161
C9	E. rectale	20	1	9	0.174
C9	E. rectale	20	1	10	0.187
C9	E. rectale	20	1	11	0.204
C9	E. rectale	20	1	12	0.231
C9	E. rectale	20	1	13	0.256
C9	E. rectale	20	1	14	0.264
C9	E. rectale	20	1	15	0.284
C9	E. rectale	20	1	16	0.313
C9	E. rectale	20	1	17	0.351
C9	E. rectale	20	1	18	0.354
C9	E. rectale	20	1	19	0.351
C9	E. rectale	20	1	20	0.349
C9	E. rectale	20	1	21	0.346
C9	E. rectale	20	1	22	0.343
C9	E. rectale	20	1	23	0.341
C9	E. rectale	20	1	24	0.337
C9	E. rectale	20	2	0	0.153
C9	E. rectale	20	2	1	0.144
C9	E. rectale	20	2	2	0.137
C9	E. rectale	20	2	3	0.133
C9	E. rectale	20	2	4	0.133
C9	E. rectale	20	2	5	0.136
C9	E. rectale	20	2	6	0.145
C9	E. rectale	20	2	7	0.157
C9	E. rectale	20	2	8	0.169
C9	E. rectale	20	2	9	0.182
C9	E. rectale	20	2	10	0.196
C9	E. rectale	20	2	11	0.213
C9	E. rectale	20	2	12	0.241
C9	E. rectale	20	2	13	0.262
C9	E. rectale	20	2	14	0.27
C9	E. rectale	20	2	15	0.291
C9	E. rectale	20	2	16	0.321
C9	E. rectale	20	2	17	0.365
C9	E. rectale	20	2	18	0.359
C9	E. rectale	20	2	19	0.355
C9	E. rectale	20	2	20	0.352
C9	E. rectale	20	2	21	0.35
C9	E. rectale	20	2	22	0.346
C9	E. rectale	20	2	23	0.344
C9	E. rectale	20	2	24	0.34
C9	E. rectale	20	3	0	0.151
C9	E. rectale	20	3	1	0.142
C9	E. rectale	20	3	2	0.135
C9	E. rectale	20	3	3	0.132
C9	E. rectale	20	3	4	0.132
C9	E. rectale	20	3	5	0.137
C9	E. rectale	20	3	6	0.146
C9	E. rectale	20	3	7	0.156
C9	E. rectale	20	3	8	0.167
C9	E. rectale	20	3	9	0.174
C9	E. rectale	20	3	10	0.184
C9	E. rectale	20	3	11	0.202
C9	E. rectale	20	3	12	0.231
C9	E. rectale	20	3	13	0.254
C9	E. rectale	20	3	14	0.264
C9	E. rectale	20	3	15	0.282
C9	E. rectale	20	3	16	0.311
C9	E. rectale	20	3	17	0.351
C9	E. rectale	20	3	18	0.362
C9	E. rectale	20	3	19	0.36
C9	E. rectale	20	3	20	0.357
C9	E. rectale	20	3	21	0.355
C9	E. rectale	20	3	22	0.352
C9	E. rectale	20	3	23	0.349
C9	E. rectale	20	3	24	0.347
C10	E. rectale	10	1	0	0.146
C10	E. rectale	10	1	1	0.139
C10	E. rectale	10	1	2	0.132
C10	E. rectale	10	1	3	0.13
C10	E. rectale	10	1	4	0.132
C10	E. rectale	10	1	5	0.138
C10	E. rectale	10	1	6	0.147
C10	E. rectale	10	1	7	0.159
C10	E. rectale	10	1	8	0.173
C10	E. rectale	10	1	9	0.186
C10	E. rectale	10	1	10	0.204
C10	E. rectale	10	1	11	0.233
C10	E. rectale	10	1	12	0.255
C10	E. rectale	10	1	13	0.263
C10	E. rectale	10	1	14	0.287
C10	E. rectale	10	1	15	0.322
C10	E. rectale	10	1	16	0.36
C10	E. rectale	10	1	17	0.354
C10	E. rectale	10	1	18	0.351
C10	E. rectale	10	1	19	0.349
C10	E. rectale	10	1	20	0.346
C10	E. rectale	10	1	21	0.343
C10	E. rectale	10	1	22	0.341
C10	E. rectale	10	1	23	0.338
C10	E. rectale	10	1	24	0.336
C10	E. rectale	10	2	0	0.146
C10	E. rectale	10	2	1	0.139
C10	E. rectale	10	2	2	0.131
C10	E. rectale	10	2	3	0.129
C10	E. rectale	10	2	4	0.13
C10	E. rectale	10	2	5	0.137
C10	E. rectale	10	2	6	0.147
C10	E. rectale	10	2	7	0.159
C10	E. rectale	10	2	8	0.174
C10	E. rectale	10	2	9	0.189
C10	E. rectale	10	2	10	0.208
C10	E. rectale	10	2	11	0.237
C10	E. rectale	10	2	12	0.257
C10	E. rectale	10	2	13	0.264
C10	E. rectale	10	2	14	0.287
C10	E. rectale	10	2	15	0.321
C10	E. rectale	10	2	16	0.365
C10	E. rectale	10	2	17	0.362
C10	E. rectale	10	2	18	0.359
C10	E. rectale	10	2	19	0.355
C10	E. rectale	10	2	20	0.35
C10	E. rectale	10	2	21	0.346
C10	E. rectale	10	2	22	0.341
C10	E. rectale	10	2	23	0.336
C10	E. rectale	10	2	24	0.332
C10	E. rectale	10	3	0	0.159
C10	E. rectale	10	3	1	0.149
C10	E. rectale	10	3	2	0.14
C10	E. rectale	10	3	3	0.138
C10	E. rectale	10	3	4	0.14
C10	E. rectale	10	3	5	0.147
C10	E. rectale	10	3	6	0.158
C10	E. rectale	10	3	7	0.17
C10	E. rectale	10	3	8	0.181
C10	E. rectale	10	3	9	0.191
C10	E. rectale	10	3	10	0.206
C10	E. rectale	10	3	11	0.232
C10	E. rectale	10	3	12	0.26
C10	E. rectale	10	3	13	0.271
C10	E. rectale	10	3	14	0.29
C10	E. rectale	10	3	15	0.322
C10	E. rectale	10	3	16	0.364
C10	E. rectale	10	3	17	0.373
C10	E. rectale	10	3	18	0.371
C10	E. rectale	10	3	19	0.369
C10	E. rectale	10	3	20	0.367
C10	E. rectale	10	3	21	0.365
C10	E. rectale	10	3	22	0.363
C10	E. rectale	10	3	23	0.361
C10	E. rectale	10	3	24	0.358
C11	E. rectale	5	1	0	0.144
C11	E. rectale	5	1	1	0.137
C11	E. rectale	5	1	2	0.13
C11	E. rectale	5	1	3	0.128
C11	E. rectale	5	1	4	0.131
C11	E. rectale	5	1	5	0.138
C11	E. rectale	5	1	6	0.149
C11	E. rectale	5	1	7	0.162
C11	E. rectale	5	1	8	0.176
C11	E. rectale	5	1	9	0.191
C11	E. rectale	5	1	10	0.212
C11	E. rectale	5	1	11	0.247
C11	E. rectale	5	1	12	0.259
C11	E. rectale	5	1	13	0.274
C11	E. rectale	5	1	14	0.304
C11	E. rectale	5	1	15	0.348
C11	E. rectale	5	1	16	0.37
C11	E. rectale	5	1	17	0.368
C11	E. rectale	5	1	18	0.367
C11	E. rectale	5	1	19	0.365
C11	E. rectale	5	1	20	0.364
C11	E. rectale	5	1	21	0.362
C11	E. rectale	5	1	22	0.359
C11	E. rectale	5	1	23	0.357
C11	E. rectale	5	1	24	0.355
C11	E. rectale	5	2	0	0.146
C11	E. rectale	5	2	1	0.139
C11	E. rectale	5	2	2	0.132
C11	E. rectale	5	2	3	0.13
C11	E. rectale	5	2	4	0.133
C11	E. rectale	5	2	5	0.14
C11	E. rectale	5	2	6	0.152
C11	E. rectale	5	2	7	0.165
C11	E. rectale	5	2	8	0.18
C11	E. rectale	5	2	9	0.196
C11	E. rectale	5	2	10	0.219
C11	E. rectale	5	2	11	0.254
C11	E. rectale	5	2	12	0.261
C11	E. rectale	5	2	13	0.276
C11	E. rectale	5	2	14	0.307
C11	E. rectale	5	2	15	0.35
C11	E. rectale	5	2	16	0.371
C11	E. rectale	5	2	17	0.369
C11	E. rectale	5	2	18	0.367
C11	E. rectale	5	2	19	0.365
C11	E. rectale	5	2	20	0.363
C11	E. rectale	5	2	21	0.361
C11	E. rectale	5	2	22	0.359
C11	E. rectale	5	2	23	0.356
C11	E. rectale	5	2	24	0.354
C11	E. rectale	5	3	0	0.148
C11	E. rectale	5	3	1	0.139
C11	E. rectale	5	3	2	0.132
C11	E. rectale	5	3	3	0.13
C11	E. rectale	5	3	4	0.132
C11	E. rectale	5	3	5	0.14
C11	E. rectale	5	3	6	0.151
C11	E. rectale	5	3	7	0.163
C11	E. rectale	5	3	8	0.176
C11	E. rectale	5	3	9	0.187
C11	E. rectale	5	3	10	0.206
C11	E. rectale	5	3	11	0.238
C11	E. rectale	5	3	12	0.259
C11	E. rectale	5	3	13	0.271
C11	E. rectale	5	3	14	0.298
C11	E. rectale	5	3	15	0.339
C11	E. rectale	5	3	16	0.373
C11	E. rectale	5	3	17	0.371
C11	E. rectale	5	3	18	0.37
C11	E. rectale	5	3	19	0.369
C11	E. rectale	5	3	20	0.368
C11	E. rectale	5	3	21	0.367
C11	E. rectale	5	3	22	0.365
C11	E. rectale	5	3	23	0.363
C11	E. rectale	5	3	24	0.361
C12	E. rectale	0	1	0	0.157
C12	E. rectale	0	1	1	0.146
C12	E. rectale	0	1	2	0.139
C12	E. rectale	0	1	3	0.137
C12	E. rectale	0	1	4	0.14
C12	E. rectale	0	1	5	0.148
C12	E. rectale	0	1	6	0.16
C12	E. rectale	0	1	7	0.174
C12	E. rectale	0	1	8	0.188
C12	E. rectale	0	1	9	0.204
C12	E. rectale	0	1	10	0.231
C12	E. rectale	0	1	11	0.265
C12	E. rectale	0	1	12	0.278
C12	E. rectale	0	1	13	0.302
C12	E. rectale	0	1	14	0.342
C12	E. rectale	0	1	15	0.387
C12	E. rectale	0	1	16	0.386
C12	E. rectale	0	1	17	0.386
C12	E. rectale	0	1	18	0.385
C12	E. rectale	0	1	19	0.384
C12	E. rectale	0	1	20	0.383
C12	E. rectale	0	1	21	0.38
C12	E. rectale	0	1	22	0.379
C12	E. rectale	0	1	23	0.377
C12	E. rectale	0	1	24	0.374
C12	E. rectale	0	2	0	0.14
C12	E. rectale	0	2	1	0.133
C12	E. rectale	0	2	2	0.127
C12	E. rectale	0	2	3	0.126
C12	E. rectale	0	2	4	0.13
C12	E. rectale	0	2	5	0.139
C12	E. rectale	0	2	6	0.152
C12	E. rectale	0	2	7	0.167
C12	E. rectale	0	2	8	0.181
C12	E. rectale	0	2	9	0.199
C12	E. rectale	0	2	10	0.229
C12	E. rectale	0	2	11	0.262
C12	E. rectale	0	2	12	0.272
C12	E. rectale	0	2	13	0.297
C12	E. rectale	0	2	14	0.339
C12	E. rectale	0	2	15	0.379
C12	E. rectale	0	2	16	0.377
C12	E. rectale	0	2	17	0.377
C12	E. rectale	0	2	18	0.376
C12	E. rectale	0	2	19	0.375
C12	E. rectale	0	2	20	0.374
C12	E. rectale	0	2	21	0.372
C12	E. rectale	0	2	22	0.37
C12	E. rectale	0	2	23	0.368
C12	E. rectale	0	2	24	0.366
C12	E. rectale	0	3	0	0.147
C12	E. rectale	0	3	1	0.139
C12	E. rectale	0	3	2	0.133
C12	E. rectale	0	3	3	0.132
C12	E. rectale	0	3	4	0.135
C12	E. rectale	0	3	5	0.143
C12	E. rectale	0	3	6	0.155
C12	E. rectale	0	3	7	0.167
C12	E. rectale	0	3	8	0.177
C12	E. rectale	0	3	9	0.19
C12	E. rectale	0	3	10	0.213
C12	E. rectale	0	3	11	0.253
C12	E. rectale	0	3	12	0.271
C12	E. rectale	0	3	13	0.289
C12	E. rectale	0	3	14	0.325
C12	E. rectale	0	3	15	0.376
C12	E. rectale	0	3	16	0.383
C12	E. rectale	0	3	17	0.383
C12	E. rectale	0	3	18	0.383
C12	E. rectale	0	3	19	0.383
C12	E. rectale	0	3	20	0.382
C12	E. rectale	0	3	21	0.381
C12	E. rectale	0	3	22	0.379
C12	E. rectale	0	3	23	0.378
C12	E. rectale	0	3	24	0.376
D1	B. uniformis	1000	1	0	0.141
D1	B. uniformis	1000	1	1	0.139
D1	B. uniformis	1000	1	2	0.137
D1	B. uniformis	1000	1	3	0.135
D1	B. uniformis	1000	1	4	0.133
D1	B. uniformis	1000	1	5	0.131
D1	B. uniformis	1000	1	6	0.129
D1	B. uniformis	1000	1	7	0.126
D1	B. uniformis	1000	1	8	0.124
D1	B. uniformis	1000	1	9	0.121
D1	B. uniformis	1000	1	10	0.119
D1	B. uniformis	1000	1	11	0.117
D1	B. uniformis	1000	1	12	0.115
D1	B. uniformis	1000	1	13	0.113
D1	B. uniformis	1000	1	14	0.112
D1	B. uniformis	1000	1	15	0.111
D1	B. uniformis	1000	1	16	0.11
D1	B. uniformis	1000	1	17	0.11
D1	B. uniformis	1000	1	18	0.109
D1	B. uniformis	1000	1	19	0.108
D1	B. uniformis	1000	1	20	0.115
D1	B. uniformis	1000	1	21	0.117
D1	B. uniformis	1000	1	22	0.118
D1	B. uniformis	1000	1	23	0.118
D1	B. uniformis	1000	1	24	0.117
D1	B. uniformis	1000	2	0	0.141
D1	B. uniformis	1000	2	1	0.139
D1	B. uniformis	1000	2	2	0.137
D1	B. uniformis	1000	2	3	0.135
D1	B. uniformis	1000	2	4	0.133
D1	B. uniformis	1000	2	5	0.131
D1	B. uniformis	1000	2	6	0.129
D1	B. uniformis	1000	2	7	0.125
D1	B. uniformis	1000	2	8	0.122
D1	B. uniformis	1000	2	9	0.12
D1	B. uniformis	1000	2	10	0.117
D1	B. uniformis	1000	2	11	0.115
D1	B. uniformis	1000	2	12	0.114
D1	B. uniformis	1000	2	13	0.112
D1	B. uniformis	1000	2	14	0.111
D1	B. uniformis	1000	2	15	0.11
D1	B. uniformis	1000	2	16	0.109
D1	B. uniformis	1000	2	17	0.108
D1	B. uniformis	1000	2	18	0.108
D1	B. uniformis	1000	2	19	0.108
D1	B. uniformis	1000	2	20	0.118
D1	B. uniformis	1000	2	21	0.119
D1	B. uniformis	1000	2	22	0.119
D1	B. uniformis	1000	2	23	0.118
D1	B. uniformis	1000	2	24	0.117
D1	B. uniformis	1000	3	0	0.15
D1	B. uniformis	1000	3	1	0.147
D1	B. uniformis	1000	3	2	0.144
D1	B. uniformis	1000	3	3	0.142
D1	B. uniformis	1000	3	4	0.14
D1	B. uniformis	1000	3	5	0.138
D1	B. uniformis	1000	3	6	0.135
D1	B. uniformis	1000	3	7	0.132
D1	B. uniformis	1000	3	8	0.13
D1	B. uniformis	1000	3	9	0.127
D1	B. uniformis	1000	3	10	0.124
D1	B. uniformis	1000	3	11	0.121
D1	B. uniformis	1000	3	12	0.119
D1	B. uniformis	1000	3	13	0.118
D1	B. uniformis	1000	3	14	0.116
D1	B. uniformis	1000	3	15	0.115
D1	B. uniformis	1000	3	16	0.114
D1	B. uniformis	1000	3	17	0.113
D1	B. uniformis	1000	3	18	0.112
D1	B. uniformis	1000	3	19	0.119
D1	B. uniformis	1000	3	20	0.121
D1	B. uniformis	1000	3	21	0.121
D1	B. uniformis	1000	3	22	0.121
D1	B. uniformis	1000	3	23	0.12
D1	B. uniformis	1000	3	24	0.119
D2	B. uniformis	500	1	0	0.142
D2	B. uniformis	500	1	1	0.14
D2	B. uniformis	500	1	2	0.138
D2	B. uniformis	500	1	3	0.136
D2	B. uniformis	500	1	4	0.134
D2	B. uniformis	500	1	5	0.131
D2	B. uniformis	500	1	6	0.128
D2	B. uniformis	500	1	7	0.125
D2	B. uniformis	500	1	8	0.122
D2	B. uniformis	500	1	9	0.119
D2	B. uniformis	500	1	10	0.117
D2	B. uniformis	500	1	11	0.115
D2	B. uniformis	500	1	12	0.113
D2	B. uniformis	500	1	13	0.112
D2	B. uniformis	500	1	14	0.112
D2	B. uniformis	500	1	15	0.111
D2	B. uniformis	500	1	16	0.111
D2	B. uniformis	500	1	17	0.11
D2	B. uniformis	500	1	18	0.11
D2	B. uniformis	500	1	19	0.11
D2	B. uniformis	500	1	20	0.109
D2	B. uniformis	500	1	21	0.109
D2	B. uniformis	500	1	22	0.11
D2	B. uniformis	500	1	23	0.111
D2	B. uniformis	500	1	24	0.114
D2	B. uniformis	500	2	0	0.145
D2	B. uniformis	500	2	1	0.141
D2	B. uniformis	500	2	2	0.14
D2	B. uniformis	500	2	3	0.138
D2	B. uniformis	500	2	4	0.136
D2	B. uniformis	500	2	5	0.133
D2	B. uniformis	500	2	6	0.13
D2	B. uniformis	500	2	7	0.126
D2	B. uniformis	500	2	8	0.123
D2	B. uniformis	500	2	9	0.121
D2	B. uniformis	500	2	10	0.118
D2	B. uniformis	500	2	11	0.117
D2	B. uniformis	500	2	12	0.115
D2	B. uniformis	500	2	13	0.114
D2	B. uniformis	500	2	14	0.113
D2	B. uniformis	500	2	15	0.113
D2	B. uniformis	500	2	16	0.112
D2	B. uniformis	500	2	17	0.112
D2	B. uniformis	500	2	18	0.112
D2	B. uniformis	500	2	19	0.111
D2	B. uniformis	500	2	20	0.111
D2	B. uniformis	500	2	21	0.111
D2	B. uniformis	500	2	22	0.112
D2	B. uniformis	500	2	23	0.112
D2	B. uniformis	500	2	24	0.114
D2	B. uniformis	500	3	0	0.149
D2	B. uniformis	500	3	1	0.144
D2	B. uniformis	500	3	2	0.142
D2	B. uniformis	500	3	3	0.141
D2	B. uniformis	500	3	4	0.138
D2	B. uniformis	500	3	5	0.136
D2	B. uniformis	500	3	6	0.133
D2	B. uniformis	500	3	7	0.129
D2	B. uniformis	500	3	8	0.126
D2	B. uniformis	500	3	9	0.123
D2	B. uniformis	500	3	10	0.12
D2	B. uniformis	500	3	11	0.118
D2	B. uniformis	500	3	12	0.117
D2	B. uniformis	500	3	13	0.116
D2	B. uniformis	500	3	14	0.115
D2	B. uniformis	500	3	15	0.114
D2	B. uniformis	500	3	16	0.113
D2	B. uniformis	500	3	17	0.113
D2	B. uniformis	500	3	18	0.113
D2	B. uniformis	500	3	19	0.114
D2	B. uniformis	500	3	20	0.118
D2	B. uniformis	500	3	21	0.119
D2	B. uniformis	500	3	22	0.119
D2	B. uniformis	500	3	23	0.119
D2	B. uniformis	500	3	24	0.118
D3	B. uniformis	125	1	0	0.147
D3	B. uniformis	125	1	1	0.147
D3	B. uniformis	125	1	2	0.145
D3	B. uniformis	125	1	3	0.141
D3	B. uniformis	125	1	4	0.138
D3	B. uniformis	125	1	5	0.138
D3	B. uniformis	125	1	6	0.139
D3	B. uniformis	125	1	7	0.139
D3	B. uniformis	125	1	8	0.142
D3	B. uniformis	125	1	9	0.144
D3	B. uniformis	125	1	10	0.146
D3	B. uniformis	125	1	11	0.149
D3	B. uniformis	125	1	12	0.151
D3	B. uniformis	125	1	13	0.153
D3	B. uniformis	125	1	14	0.154
D3	B. uniformis	125	1	15	0.156
D3	B. uniformis	125	1	16	0.158
D3	B. uniformis	125	1	17	0.16
D3	B. uniformis	125	1	18	0.161
D3	B. uniformis	125	1	19	0.162
D3	B. uniformis	125	1	20	0.163
D3	B. uniformis	125	1	21	0.164
D3	B. uniformis	125	1	22	0.165
D3	B. uniformis	125	1	23	0.166
D3	B. uniformis	125	1	24	0.166
D3	B. uniformis	125	2	0	0.143
D3	B. uniformis	125	2	1	0.144
D3	B. uniformis	125	2	2	0.142
D3	B. uniformis	125	2	3	0.138
D3	B. uniformis	125	2	4	0.135
D3	B. uniformis	125	2	5	0.134
D3	B. uniformis	125	2	6	0.134
D3	B. uniformis	125	2	7	0.136
D3	B. uniformis	125	2	8	0.138
D3	B. uniformis	125	2	9	0.14
D3	B. uniformis	125	2	10	0.143
D3	B. uniformis	125	2	11	0.145
D3	B. uniformis	125	2	12	0.147
D3	B. uniformis	125	2	13	0.15
D3	B. uniformis	125	2	14	0.152
D3	B. uniformis	125	2	15	0.153
D3	B. uniformis	125	2	16	0.155
D3	B. uniformis	125	2	17	0.156
D3	B. uniformis	125	2	18	0.158
D3	B. uniformis	125	2	19	0.159
D3	B. uniformis	125	2	20	0.16
D3	B. uniformis	125	2	21	0.161
D3	B. uniformis	125	2	22	0.161
D3	B. uniformis	125	2	23	0.162
D3	B. uniformis	125	2	24	0.164
D3	B. uniformis	125	3	0	0.152
D3	B. uniformis	125	3	1	0.151
D3	B. uniformis	125	3	2	0.149
D3	B. uniformis	125	3	3	0.144
D3	B. uniformis	125	3	4	0.141
D3	B. uniformis	125	3	5	0.14
D3	B. uniformis	125	3	6	0.139
D3	B. uniformis	125	3	7	0.14
D3	B. uniformis	125	3	8	0.142
D3	B. uniformis	125	3	9	0.144
D3	B. uniformis	125	3	10	0.146
D3	B. uniformis	125	3	11	0.149
D3	B. uniformis	125	3	12	0.151
D3	B. uniformis	125	3	13	0.154
D3	B. uniformis	125	3	14	0.155
D3	B. uniformis	125	3	15	0.158
D3	B. uniformis	125	3	16	0.159
D3	B. uniformis	125	3	17	0.162
D3	B. uniformis	125	3	18	0.163
D3	B. uniformis	125	3	19	0.165
D3	B. uniformis	125	3	20	0.166
D3	B. uniformis	125	3	21	0.167
D3	B. uniformis	125	3	22	0.168
D3	B. uniformis	125	3	23	0.169
D3	B. uniformis	125	3	24	0.17
D4	B. uniformis	75	1	0	0.147
D4	B. uniformis	75	1	1	0.148
D4	B. uniformis	75	1	2	0.146
D4	B. uniformis	75	1	3	0.144
D4	B. uniformis	75	1	4	0.144
D4	B. uniformis	75	1	5	0.147
D4	B. uniformis	75	1	6	0.151
D4	B. uniformis	75	1	7	0.158
D4	B. uniformis	75	1	8	0.167
D4	B. uniformis	75	1	9	0.178
D4	B. uniformis	75	1	10	0.192
D4	B. uniformis	75	1	11	0.207
D4	B. uniformis	75	1	12	0.224
