Well	OD578	Hour	Plate	BugsGrow	Annotation	species.code	Concentration	Replicate	Condition
E4	1.655	31	Plate6_Lg3	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.644	32	Plate6_Lg3	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.632	33	Plate6_Lg3	Lg	0-10-a	Ctrl	10	1	conditioned
E5	0.113	0	Plate6_Lg3	Lg	0-10-b	Ctrl	10	3	conditioned
E5	0.11	1	Plate6_Lg3	Lg	0-10-b	Ctrl	10	3	conditioned
E5	0.111	2	Plate6_Lg3	Lg	0-10-b	Ctrl	10	3	conditioned
E5	1.737	18	Plate6_Lg3	Lg	0-10-b	Ctrl	10	4	conditioned
E5	1.727	19	Plate6_Lg3	Lg	0-10-b	Ctrl	10	4	conditioned
E5	1.719	20	Plate6_Lg3	Lg	0-10-b	Ctrl	10	4	conditioned
E5	1.71	21	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.711	22	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.708	23	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.702	24	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.698	25	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.691	26	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.684	27	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.677	28	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.669	29	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.66	30	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.651	31	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.641	32	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.628	33	Plate6_Lg3	Lg	0-10-b	Ctrl	10	2	conditioned
E6	0.125	0	Plate6_Lg3	Lg	0-10-c	Ctrl	10	5	conditioned
E6	0.131	1	Plate6_Lg3	Lg	0-10-c	Ctrl	10	5	conditioned
E6	0.127	2	Plate6_Lg3	Lg	0-10-c	Ctrl	10	5	conditioned
E6	1.758	18	Plate6_Lg3	Lg	0-10-c	Ctrl	10	6	conditioned
E6	1.748	19	Plate6_Lg3	Lg	0-10-c	Ctrl	10	6	conditioned
E6	1.742	20	Plate6_Lg3	Lg	0-10-c	Ctrl	10	6	conditioned
E6	1.736	21	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.734	22	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.732	23	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.728	24	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.723	25	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.718	26	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.711	27	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.704	28	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.696	29	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.686	30	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.678	31	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.665	32	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.654	33	Plate6_Lg3	Lg	0-10-c	Ctrl	10	3	conditioned
E7	0.115	0	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	0.12	1	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	0.117	2	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.761	18	Plate6_Lg3	Lg	0-20-a	Ctrl	20	2	conditioned
E7	1.75	19	Plate6_Lg3	Lg	0-20-a	Ctrl	20	2	conditioned
E7	1.743	20	Plate6_Lg3	Lg	0-20-a	Ctrl	20	2	conditioned
E7	1.734	21	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.732	22	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.728	23	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.722	24	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.717	25	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.712	26	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.706	27	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.699	28	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.69	29	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.68	30	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.67	31	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.657	32	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.643	33	Plate6_Lg3	Lg	0-20-a	Ctrl	20	1	conditioned
E8	0.116	0	Plate6_Lg3	Lg	0-20-b	Ctrl	20	3	conditioned
E8	0.113	1	Plate6_Lg3	Lg	0-20-b	Ctrl	20	3	conditioned
E8	0.114	2	Plate6_Lg3	Lg	0-20-b	Ctrl	20	3	conditioned
E8	1.78	18	Plate6_Lg3	Lg	0-20-b	Ctrl	20	4	conditioned
E8	1.768	19	Plate6_Lg3	Lg	0-20-b	Ctrl	20	4	conditioned
E8	1.762	20	Plate6_Lg3	Lg	0-20-b	Ctrl	20	4	conditioned
E8	1.754	21	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.752	22	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.749	23	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.745	24	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.741	25	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.735	26	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.729	27	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.722	28	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.714	29	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.705	30	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.698	31	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.685	32	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.674	33	Plate6_Lg3	Lg	0-20-b	Ctrl	20	2	conditioned
E9	0.117	0	Plate6_Lg3	Lg	0-20-c	Ctrl	20	5	conditioned
E9	0.115	1	Plate6_Lg3	Lg	0-20-c	Ctrl	20	5	conditioned
E9	0.116	2	Plate6_Lg3	Lg	0-20-c	Ctrl	20	5	conditioned
E9	1.774	18	Plate6_Lg3	Lg	0-20-c	Ctrl	20	6	conditioned
E9	1.762	19	Plate6_Lg3	Lg	0-20-c	Ctrl	20	6	conditioned
E9	1.755	20	Plate6_Lg3	Lg	0-20-c	Ctrl	20	6	conditioned
E9	1.748	21	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.745	22	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.743	23	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.738	24	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.734	25	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.727	26	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.721	27	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.714	28	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.707	29	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.699	30	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.689	31	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.679	32	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.668	33	Plate6_Lg3	Lg	0-20-c	Ctrl	20	3	conditioned
E10	0.114	0	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	0.115	1	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	0.116	2	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.766	18	Plate6_Lg3	Lg	0-50-a	Ctrl	50	2	conditioned
E10	1.756	19	Plate6_Lg3	Lg	0-50-a	Ctrl	50	2	conditioned
E10	1.751	20	Plate6_Lg3	Lg	0-50-a	Ctrl	50	2	conditioned
E10	1.745	21	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.742	22	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.738	23	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.732	24	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.728	25	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.723	26	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.715	27	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.708	28	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.699	29	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.688	30	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.677	31	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.663	32	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E10	1.647	33	Plate6_Lg3	Lg	0-50-a	Ctrl	50	1	conditioned
E11	0.134	0	Plate6_Lg3	Lg	0-50-b	Ctrl	50	3	conditioned
E11	0.127	1	Plate6_Lg3	Lg	0-50-b	Ctrl	50	3	conditioned
E11	0.126	2	Plate6_Lg3	Lg	0-50-b	Ctrl	50	3	conditioned
E11	1.772	18	Plate6_Lg3	Lg	0-50-b	Ctrl	50	4	conditioned
E11	1.762	19	Plate6_Lg3	Lg	0-50-b	Ctrl	50	4	conditioned
E11	1.758	20	Plate6_Lg3	Lg	0-50-b	Ctrl	50	4	conditioned
E11	1.751	21	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.748	22	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.744	23	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.738	24	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.733	25	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.728	26	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.722	27	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.713	28	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.704	29	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.692	30	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.68	31	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.667	32	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E11	1.65	33	Plate6_Lg3	Lg	0-50-b	Ctrl	50	2	conditioned
E12	0.124	0	Plate6_Lg3	Lg	0-50-c	Ctrl	50	5	conditioned
E12	0.124	1	Plate6_Lg3	Lg	0-50-c	Ctrl	50	5	conditioned
E12	0.127	2	Plate6_Lg3	Lg	0-50-c	Ctrl	50	5	conditioned
E12	1.773	18	Plate6_Lg3	Lg	0-50-c	Ctrl	50	6	conditioned
E12	1.763	19	Plate6_Lg3	Lg	0-50-c	Ctrl	50	6	conditioned
E12	1.759	20	Plate6_Lg3	Lg	0-50-c	Ctrl	50	6	conditioned
E12	1.755	21	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.75	22	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.743	23	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.738	24	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.733	25	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.725	26	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.717	27	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.706	28	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.696	29	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.683	30	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.669	31	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.652	32	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E12	1.634	33	Plate6_Lg3	Lg	0-50-c	Ctrl	50	3	conditioned
E1	0.109	0	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	0.108	1	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.706	18	Plate7_Lg2	Lg	0-0-a	Ctrl	0	3	conditioned
E1	1.696	19	Plate7_Lg2	Lg	0-0-a	Ctrl	0	2	conditioned
E1	1.688	20	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.68	21	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.673	22	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.663	23	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.654	24	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.644	25	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.631	26	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.619	27	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.605	28	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.591	29	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.575	30	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.559	31	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.542	32	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E1	1.523	33	Plate7_Lg2	Lg	0-0-a	Ctrl	0	1	conditioned
E2	0.11	0	Plate7_Lg2	Lg	0-0-b	Ctrl	0	4	conditioned
E2	0.112	1	Plate7_Lg2	Lg	0-0-b	Ctrl	0	3	conditioned
E2	1.702	18	Plate7_Lg2	Lg	0-0-b	Ctrl	0	6	conditioned
E2	1.695	19	Plate7_Lg2	Lg	0-0-b	Ctrl	0	4	conditioned
E2	1.689	20	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.681	21	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.673	22	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.663	23	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.652	24	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.642	25	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.63	26	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.616	27	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.6	28	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.585	29	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.569	30	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.551	31	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.532	32	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E2	1.514	33	Plate7_Lg2	Lg	0-0-b	Ctrl	0	2	conditioned
E3	0.11	0	Plate7_Lg2	Lg	0-0-c	Ctrl	0	7	conditioned
E3	0.11	1	Plate7_Lg2	Lg	0-0-c	Ctrl	0	5	conditioned
E3	1.723	18	Plate7_Lg2	Lg	0-0-c	Ctrl	0	9	conditioned
E3	1.713	19	Plate7_Lg2	Lg	0-0-c	Ctrl	0	6	conditioned
E3	1.703	20	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.694	21	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.688	22	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.678	23	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.668	24	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.66	25	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.648	26	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.637	27	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.625	28	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.612	29	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.596	30	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.582	31	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.567	32	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E3	1.551	33	Plate7_Lg2	Lg	0-0-c	Ctrl	0	3	conditioned
E4	0.107	0	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	0.107	1	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.727	18	Plate7_Lg2	Lg	0-10-a	Ctrl	10	3	conditioned
E4	1.716	19	Plate7_Lg2	Lg	0-10-a	Ctrl	10	2	conditioned
E4	1.707	20	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.699	21	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.695	22	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.686	23	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.679	24	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.67	25	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.661	26	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.651	27	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.638	28	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.626	29	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.613	30	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.598	31	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.582	32	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E4	1.565	33	Plate7_Lg2	Lg	0-10-a	Ctrl	10	1	conditioned
E5	0.109	0	Plate7_Lg2	Lg	0-10-b	Ctrl	10	4	conditioned
E5	0.109	1	Plate7_Lg2	Lg	0-10-b	Ctrl	10	3	conditioned
E5	1.732	18	Plate7_Lg2	Lg	0-10-b	Ctrl	10	6	conditioned
E5	1.72	19	Plate7_Lg2	Lg	0-10-b	Ctrl	10	4	conditioned
E5	1.712	20	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.704	21	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.699	22	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.69	23	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.682	24	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.674	25	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.664	26	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.654	27	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.642	28	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.628	29	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.615	30	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.601	31	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.585	32	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E5	1.568	33	Plate7_Lg2	Lg	0-10-b	Ctrl	10	2	conditioned
E6	0.116	0	Plate7_Lg2	Lg	0-10-c	Ctrl	10	7	conditioned
E6	0.115	1	Plate7_Lg2	Lg	0-10-c	Ctrl	10	5	conditioned
E6	1.748	18	Plate7_Lg2	Lg	0-10-c	Ctrl	10	9	conditioned
E6	1.736	19	Plate7_Lg2	Lg	0-10-c	Ctrl	10	6	conditioned
E6	1.727	20	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.72	21	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.713	22	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.705	23	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.698	24	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.689	25	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.68	26	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.669	27	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.658	28	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.644	29	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.63	30	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.617	31	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.6	32	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E6	1.583	33	Plate7_Lg2	Lg	0-10-c	Ctrl	10	3	conditioned
E7	0.109	0	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	0.111	1	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.741	18	Plate7_Lg2	Lg	0-20-a	Ctrl	20	3	conditioned
E7	1.731	19	Plate7_Lg2	Lg	0-20-a	Ctrl	20	2	conditioned
E7	1.722	20	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.716	21	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.71	22	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.702	23	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.695	24	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.687	25	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.677	26	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.668	27	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.655	28	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.642	29	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.628	30	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.614	31	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.595	32	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E7	1.578	33	Plate7_Lg2	Lg	0-20-a	Ctrl	20	1	conditioned
E8	0.108	0	Plate7_Lg2	Lg	0-20-b	Ctrl	20	4	conditioned
E8	0.109	1	Plate7_Lg2	Lg	0-20-b	Ctrl	20	3	conditioned
E8	1.76	18	Plate7_Lg2	Lg	0-20-b	Ctrl	20	6	conditioned
E8	1.75	19	Plate7_Lg2	Lg	0-20-b	Ctrl	20	4	conditioned
E8	1.742	20	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.735	21	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.73	22	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.723	23	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.715	24	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.707	25	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.697	26	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.688	27	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.676	28	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.661	29	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.647	30	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.633	31	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.616	32	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E8	1.597	33	Plate7_Lg2	Lg	0-20-b	Ctrl	20	2	conditioned
E9	0.115	0	Plate7_Lg2	Lg	0-20-c	Ctrl	20	7	conditioned
E9	0.114	1	Plate7_Lg2	Lg	0-20-c	Ctrl	20	5	conditioned
E9	1.765	18	Plate7_Lg2	Lg	0-20-c	Ctrl	20	9	conditioned
E9	1.756	19	Plate7_Lg2	Lg	0-20-c	Ctrl	20	6	conditioned
E9	1.749	20	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.74	21	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.735	22	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.727	23	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.72	24	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.711	25	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.702	26	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.691	27	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.68	28	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.666	29	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.652	30	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.638	31	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.619	32	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
E9	1.601	33	Plate7_Lg2	Lg	0-20-c	Ctrl	20	3	conditioned
